Term	Gene
GO:0060048	P63317
GO:1990584	P63317
GO:0000122	P57682
GO:0000785	P57682
GO:0000978	P57682
GO:0000981	P57682
GO:0003700	P57682
GO:0005654	P57682
GO:0006357	P57682
GO:0030097	P57682
GO:0046872	P57682
GO:1901653	P57682
GO:1990837	P57682
GO:0009408	P82147
GO:0010998	P82147
GO:0030018	P82147
GO:0042026	P82147
GO:0045214	P82147
GO:0048471	P82147
GO:0051082	P82147
GO:0061077	P82147
GO:0000785	P02255
GO:0000786	P02255
GO:0003690	P02255
GO:0005634	P02255
GO:0006334	P02255
GO:0030261	P02255
GO:0030527	P02255
GO:0031490	P02255
GO:0031492	P02255
GO:0031507	P02255
GO:0045910	P02255
GO:0051276	P02255
GO:0005576	Q24323
GO:0005829	Q24323
GO:0007411	Q24323
GO:0007629	Q24323
GO:0007632	Q24323
GO:0012505	Q24323
GO:0016201	Q24323
GO:0030215	Q24323
GO:0030335	Q24323
GO:0030534	Q24323
GO:0042756	Q24323
GO:0045499	Q24323
GO:0048843	Q24323
GO:0050919	Q24323
GO:0070983	Q24323
GO:0071526	Q24323
GO:0071678	Q24323
GO:0097374	Q24323
GO:0002230	P0DP91
GO:0005654	P0DP91
GO:0010628	P0DP91
GO:0016604	P0DP91
GO:0033141	P0DP91
GO:0043565	P0DP91
GO:0045739	P0DP91
GO:0001525	Q68EK2
GO:0001605	Q68EK2
GO:0001635	Q68EK2
GO:0001756	Q68EK2
GO:0004948	Q68EK2
GO:0005886	Q68EK2
GO:0007166	Q68EK2
GO:0007189	Q68EK2
GO:0048844	Q68EK2
GO:0055064	Q68EK2
GO:0005797	Q9VUL9
GO:0006486	Q9VUL9
GO:0007399	Q9VUL9
GO:0008417	Q9VUL9
GO:0018392	Q9VUL9
GO:0032580	Q9VUL9
GO:0036065	Q9VUL9
GO:0036071	Q9VUL9
GO:0046920	Q9VUL9
GO:0004089	P07450
GO:0005737	P07450
GO:0005829	P07450
GO:0008270	P07450
GO:0009617	P07450
GO:0016151	P07450
GO:0005737	E1BD59
GO:0006513	E1BD59
GO:0008270	E1BD59
GO:0032728	E1BD59
GO:0034340	E1BD59
GO:0045087	E1BD59
GO:0051607	E1BD59
GO:0060340	E1BD59
GO:0061630	E1BD59
GO:0070534	E1BD59
GO:0000139	Q8NCH0
GO:0001537	Q8NCH0
GO:0008146	Q8NCH0
GO:0016020	Q8NCH0
GO:0030208	Q8NCH0
GO:0042301	Q8NCH0
GO:0050655	Q8NCH0
GO:0070062	Q8NCH0
GO:0000287	F1Q4S1
GO:0005524	F1Q4S1
GO:0005768	F1Q4S1
GO:0005802	F1Q4S1
GO:0005886	F1Q4S1
GO:0006890	F1Q4S1
GO:0006897	F1Q4S1
GO:0016887	F1Q4S1
GO:0045332	F1Q4S1
GO:0140326	F1Q4S1
GO:0002225	Q7KIN0
GO:0002752	Q7KIN0
GO:0004888	Q7KIN0
GO:0005030	Q7KIN0
GO:0005615	Q7KIN0
GO:0005886	Q7KIN0
GO:0007411	Q7KIN0
GO:0008063	Q7KIN0
GO:0009597	Q7KIN0
GO:0009897	Q7KIN0
GO:0010508	Q7KIN0
GO:0031012	Q7KIN0
GO:0038187	Q7KIN0
GO:0045087	Q7KIN0
GO:0046790	Q7KIN0
GO:0050135	Q7KIN0
GO:0050688	Q7KIN0
GO:0051607	Q7KIN0
GO:0061809	Q7KIN0
GO:0004601	Q9VZZ4
GO:0005615	Q9VZZ4
GO:0006909	Q9VZZ4
GO:0006979	Q9VZZ4
GO:0016684	Q9VZZ4
GO:0020037	Q9VZZ4
GO:0030198	Q9VZZ4
GO:0030199	Q9VZZ4
GO:0042744	Q9VZZ4
GO:0046872	Q9VZZ4
GO:0062023	Q9VZZ4
GO:0070831	Q9VZZ4
GO:0140825	Q9VZZ4
GO:0004687	P83099
GO:0004698	P83099
GO:0005524	P83099
GO:0005886	P83099
GO:0006468	P83099
GO:0046872	P83099
GO:0060361	P83099
GO:0106310	P83099
GO:0005542	Q05B81
GO:0005737	Q05B81
GO:0005768	Q05B81
GO:0005886	Q05B81
GO:0008517	Q05B81
GO:0010008	Q05B81
GO:0015232	Q05B81
GO:0015293	Q05B81
GO:0015350	Q05B81
GO:0015884	Q05B81
GO:0015886	Q05B81
GO:0016323	Q05B81
GO:0016324	Q05B81
GO:0022857	Q05B81
GO:0055085	Q05B81
GO:0140211	Q05B81
GO:1904447	Q05B81
GO:0000978	P70325
GO:0000981	P70325
GO:0001525	P70325
GO:0001708	P70325
GO:0002009	P70325
GO:0005634	P70325
GO:0006357	P70325
GO:0030324	P70325
GO:0030326	P70325
GO:0035108	P70325
GO:0035116	P70325
GO:0045893	P70325
GO:0048705	P70325
GO:1990401	P70325
GO:0001933	Q6YHK3
GO:0001942	Q6YHK3
GO:0004867	Q6YHK3
GO:0005576	Q6YHK3
GO:0005615	Q6YHK3
GO:0005829	Q6YHK3
GO:0005886	Q6YHK3
GO:0006468	Q6YHK3
GO:0009986	Q6YHK3
GO:0010466	Q6YHK3
GO:0010839	Q6YHK3
GO:0030512	Q6YHK3
GO:0031092	Q6YHK3
GO:0043616	Q6YHK3
GO:0045616	Q6YHK3
GO:0050431	Q6YHK3
GO:0061045	Q6YHK3
GO:0072089	Q6YHK3
GO:0072675	Q6YHK3
GO:2000647	Q6YHK3
GO:0000272	Q9W5U2
GO:0004568	Q9W5U2
GO:0005576	Q9W5U2
GO:0006032	Q9W5U2
GO:0008061	Q9W5U2
GO:0004674	G5EFM9
GO:0005524	G5EFM9
GO:0005737	G5EFM9
GO:0008406	G5EFM9
GO:0016324	G5EFM9
GO:0018105	G5EFM9
GO:0035264	G5EFM9
GO:0042303	G5EFM9
GO:0046872	G5EFM9
GO:0106310	G5EFM9
GO:0000146	Q99323
GO:0000281	Q99323
GO:0005516	Q99323
GO:0005524	Q99323
GO:0005826	Q99323
GO:0005829	Q99323
GO:0005929	Q99323
GO:0005938	Q99323
GO:0006936	Q99323
GO:0007298	Q99323
GO:0007391	Q99323
GO:0007395	Q99323
GO:0007435	Q99323
GO:0007443	Q99323
GO:0007455	Q99323
GO:0007496	Q99323
GO:0007605	Q99323
GO:0008258	Q99323
GO:0016460	Q99323
GO:0030018	Q99323
GO:0030239	Q99323
GO:0031036	Q99323
GO:0031252	Q99323
GO:0032027	Q99323
GO:0032154	Q99323
GO:0032507	Q99323
GO:0035017	Q99323
GO:0035159	Q99323
GO:0035277	Q99323
GO:0035317	Q99323
GO:0042060	Q99323
GO:0042802	Q99323
GO:0044291	Q99323
GO:0045180	Q99323
GO:0045214	Q99323
GO:0046663	Q99323
GO:0046664	Q99323
GO:0051015	Q99323
GO:0060289	Q99323
GO:0060571	Q99323
GO:0061640	Q99323
GO:0070986	Q99323
GO:0071260	Q99323
GO:0090175	Q99323
GO:0106037	Q99323
GO:1901739	Q99323
GO:1903688	Q99323
GO:0000413	P52011
GO:0003755	P52011
GO:0005737	P52011
GO:0006457	P52011
GO:0016018	P52011
GO:0043231	P52011
GO:0000280	Q08605
GO:0000791	Q08605
GO:0001046	Q08605
GO:0001216	Q08605
GO:0001228	Q08605
GO:0003676	Q08605
GO:0003677	Q08605
GO:0003682	Q08605
GO:0003700	Q08605
GO:0005634	Q08605
GO:0005700	Q08605
GO:0005721	Q08605
GO:0006325	Q08605
GO:0006338	Q08605
GO:0006357	Q08605
GO:0007283	Q08605
GO:0007476	Q08605
GO:0007549	Q08605
GO:0008134	Q08605
GO:0008270	Q08605
GO:0031208	Q08605
GO:0031507	Q08605
GO:0032991	Q08605
GO:0034728	Q08605
GO:0035075	Q08605
GO:0035186	Q08605
GO:0042802	Q08605
GO:0042803	Q08605
GO:0043565	Q08605
GO:0045892	Q08605
GO:0045893	Q08605
GO:0045944	Q08605
GO:0046982	Q08605
GO:0048477	Q08605
GO:0051301	Q08605
GO:0140677	Q08605
GO:1990000	Q08605
GO:0000122	P83917
GO:0000775	P83917
GO:0000781	P83917
GO:0000785	P83917
GO:0001939	P83917
GO:0001940	P83917
GO:0003677	P83917
GO:0003682	P83917
GO:0005634	P83917
GO:0005721	P83917
GO:0005819	P83917
GO:0006325	P83917
GO:0006974	P83917
GO:0010369	P83917
GO:0016604	P83917
GO:0019899	P83917
GO:0035064	P83917
GO:0042802	P83917
GO:0045892	P83917
GO:0060090	P83917
GO:0090734	P83917
GO:1990226	P83917
GO:0001503	P35384
GO:0004930	P35384
GO:0005509	P35384
GO:0005513	P35384
GO:0005886	P35384
GO:0006816	P35384
GO:0006874	P35384
GO:0007186	P35384
GO:0007254	P35384
GO:0008284	P35384
GO:0010628	P35384
GO:0016597	P35384
GO:0032781	P35384
GO:0042311	P35384
GO:0042803	P35384
GO:0043679	P35384
GO:0051924	P35384
GO:0070509	P35384
GO:0005737	O45782
GO:0007610	O45782
GO:0015031	O45782
GO:0030346	O45782
GO:0004252	Q00871
GO:0005615	Q00871
GO:0006508	Q00871
GO:0030574	Q00871
GO:0004930	Q8VEY3
GO:0004984	Q8VEY3
GO:0005886	Q8VEY3
GO:0007186	Q8VEY3
GO:0007608	Q8VEY3
GO:0016020	Q8VEY3
GO:0050911	Q8VEY3
GO:0005267	O17185
GO:0005886	O17185
GO:0006813	O17185
GO:0006937	O17185
GO:0022841	O17185
GO:0030322	O17185
GO:0036195	O17185
GO:0055120	O17185
GO:0071805	O17185
GO:0007601	P28680
GO:0007604	P28680
GO:0008020	P28680
GO:0016020	P28680
GO:0016039	P28680
GO:0000278	P46863
GO:0001578	P46863
GO:0003774	P46863
GO:0005524	P46863
GO:0005634	P46863
GO:0005737	P46863
GO:0005783	P46863
GO:0005794	P46863
GO:0005818	P46863
GO:0005819	P46863
GO:0005871	P46863
GO:0005874	P46863
GO:0005875	P46863
GO:0005876	P46863
GO:0007018	P46863
GO:0007030	P46863
GO:0007052	P46863
GO:0007100	P46863
GO:0008017	P46863
GO:0008574	P46863
GO:0009306	P46863
GO:0031535	P46863
GO:0042998	P46863
GO:0045169	P46863
GO:0045478	P46863
GO:0051231	P46863
GO:0051299	P46863
GO:0051301	P46863
GO:0072686	P46863
GO:0090307	P46863
GO:0097431	P46863
GO:1990498	P46863
GO:0004222	Q9W5Y0
GO:0005886	Q9W5Y0
GO:0006508	Q9W5Y0
GO:0008237	Q9W5Y0
GO:0016020	Q9W5Y0
GO:0016485	Q9W5Y0
GO:0016486	Q9W5Y0
GO:0046872	Q9W5Y0
GO:0002119	Q04833
GO:0005509	Q04833
GO:0005886	Q04833
GO:0005905	Q04833
GO:0006897	Q04833
GO:0015248	Q04833
GO:0015918	Q04833
GO:0016324	Q04833
GO:0030139	Q04833
GO:0030334	Q04833
GO:0040017	Q04833
GO:0040018	Q04833
GO:0042395	Q04833
GO:0005783	Q9GZR5
GO:0005789	Q9GZR5
GO:0006633	Q9GZR5
GO:0006636	Q9GZR5
GO:0008020	Q9GZR5
GO:0009922	Q9GZR5
GO:0019367	Q9GZR5
GO:0030148	Q9GZR5
GO:0034625	Q9GZR5
GO:0034626	Q9GZR5
GO:0035338	Q9GZR5
GO:0042761	Q9GZR5
GO:0102337	Q9GZR5
GO:0102756	Q9GZR5
GO:0005506	Q9VGH1
GO:0005634	Q9VGH1
GO:0005739	Q9VGH1
GO:0006697	Q9VGH1
GO:0007391	Q9VGH1
GO:0007417	Q9VGH1
GO:0007494	Q9VGH1
GO:0008045	Q9VGH1
GO:0008258	Q9VGH1
GO:0016705	Q9VGH1
GO:0020037	Q9VGH1
GO:0031966	Q9VGH1
GO:0042768	Q9VGH1
GO:0003924	P11833
GO:0005200	P11833
GO:0005525	P11833
GO:0005737	P11833
GO:0005874	P11833
GO:0007017	P11833
GO:0046872	P11833
GO:0000981	P47238
GO:0003677	P47238
GO:0005634	P47238
GO:0048856	P47238
GO:0002009	Q0KHT7
GO:0004674	Q0KHT7
GO:0005524	Q0KHT7
GO:0005634	Q0KHT7
GO:0006468	Q0KHT7
GO:0007476	Q0KHT7
GO:0007480	Q0KHT7
GO:0035556	Q0KHT7
GO:0043065	Q0KHT7
GO:0106310	Q0KHT7
GO:0000226	Q9TW45
GO:0004674	Q9TW45
GO:0005524	Q9TW45
GO:0005737	Q9TW45
GO:0005938	Q9TW45
GO:0007163	Q9TW45
GO:0009880	Q9TW45
GO:0009949	Q9TW45
GO:0018105	Q9TW45
GO:0030010	Q9TW45
GO:0031625	Q9TW45
GO:0032035	Q9TW45
GO:0035556	Q9TW45
GO:0040025	Q9TW45
GO:0043186	Q9TW45
GO:0045167	Q9TW45
GO:0046872	Q9TW45
GO:0050321	Q9TW45
GO:0055059	Q9TW45
GO:0071944	Q9TW45
GO:0106310	Q9TW45
GO:0002433	Q27367
GO:0005044	Q27367
GO:0005737	Q27367
GO:0005886	Q27367
GO:0006909	Q27367
GO:0006911	Q27367
GO:0006915	Q27367
GO:0016020	Q27367
GO:0042116	Q27367
GO:0042832	Q27367
GO:0043277	Q27367
GO:0043652	Q27367
GO:0048102	Q27367
GO:0050764	Q27367
GO:0090382	Q27367
GO:0003943	P50430
GO:0004065	P50430
GO:0005739	P50430
GO:0005764	P50430
GO:0005791	P50430
GO:0005794	P50430
GO:0006914	P50430
GO:0007417	P50430
GO:0007584	P50430
GO:0008484	P50430
GO:0009268	P50430
GO:0009986	P50430
GO:0010632	P50430
GO:0010976	P50430
GO:0030209	P50430
GO:0043627	P50430
GO:0043890	P50430
GO:0046872	P50430
GO:0051597	P50430
GO:0061580	P50430
GO:0097065	P50430
GO:0004222	P25723
GO:0005509	P25723
GO:0005518	P25723
GO:0005615	P25723
GO:0006508	P25723
GO:0007313	P25723
GO:0007378	P25723
GO:0008270	P25723
GO:0008586	P25723
GO:0009953	P25723
GO:0016485	P25723
GO:0030513	P25723
GO:0032927	P25723
GO:0045464	P25723
GO:0000122	E9PZZ1
GO:0003677	E9PZZ1
GO:0003682	E9PZZ1
GO:0005634	E9PZZ1
GO:0021979	E9PZZ1
GO:0022008	E9PZZ1
GO:0032259	E9PZZ1
GO:0042054	E9PZZ1
GO:0046872	E9PZZ1
GO:0061629	E9PZZ1
GO:0097154	E9PZZ1
GO:0004722	P48462
GO:0005634	P48462
GO:0005737	P48462
GO:0005829	P48462
GO:0007059	P48462
GO:0007155	P48462
GO:0007300	P48462
GO:0007301	P48462
GO:0007312	P48462
GO:0007476	P48462
GO:0007498	P48462
GO:0014706	P48462
GO:0017018	P48462
GO:0031991	P48462
GO:0045879	P48462
GO:0046329	P48462
GO:0046872	P48462
GO:0090263	P48462
GO:1905330	P48462
GO:0000226	Q7KN62
GO:0005524	Q7KN62
GO:0005634	Q7KN62
GO:0005737	Q7KN62
GO:0005765	Q7KN62
GO:0005829	Q7KN62
GO:0005886	Q7KN62
GO:0006508	Q7KN62
GO:0006511	Q7KN62
GO:0007029	Q7KN62
GO:0007030	Q7KN62
GO:0007040	Q7KN62
GO:0007279	Q7KN62
GO:0007317	Q7KN62
GO:0016320	Q7KN62
GO:0016887	Q7KN62
GO:0030433	Q7KN62
GO:0030970	Q7KN62
GO:0031593	Q7KN62
GO:0031965	Q7KN62
GO:0032436	Q7KN62
GO:0034098	Q7KN62
GO:0035096	Q7KN62
GO:0043161	Q7KN62
GO:0043186	Q7KN62
GO:0043523	Q7KN62
GO:0043525	Q7KN62
GO:0044754	Q7KN62
GO:0045169	Q7KN62
GO:0045879	Q7KN62
GO:0046598	Q7KN62
GO:0046716	Q7KN62
GO:0048477	Q7KN62
GO:0048813	Q7KN62
GO:0051228	Q7KN62
GO:0061909	Q7KN62
GO:0071712	Q7KN62
GO:0090090	Q7KN62
GO:0097212	Q7KN62
GO:0097352	Q7KN62
GO:0098586	Q7KN62
GO:0001501	Q64729
GO:0001525	Q64729
GO:0001701	Q64729
GO:0001822	Q64729
GO:0001824	Q64729
GO:0001837	Q64729
GO:0001935	Q64729
GO:0001937	Q64729
GO:0001938	Q64729
GO:0002088	Q64729
GO:0003222	Q64729
GO:0003223	Q64729
GO:0004672	Q64729
GO:0004674	Q64729
GO:0005024	Q64729
GO:0005025	Q64729
GO:0005102	Q64729
GO:0005114	Q64729
GO:0005524	Q64729
GO:0005634	Q64729
GO:0005768	Q64729
GO:0005886	Q64729
GO:0005901	Q64729
GO:0005923	Q64729
GO:0006355	Q64729
GO:0006468	Q64729
GO:0006915	Q64729
GO:0007165	Q64729
GO:0007179	Q64729
GO:0007399	Q64729
GO:0007507	Q64729
GO:0008284	Q64729
GO:0008354	Q64729
GO:0008584	Q64729
GO:0009791	Q64729
GO:0009952	Q64729
GO:0009986	Q64729
GO:0010468	Q64729
GO:0010628	Q64729
GO:0010717	Q64729
GO:0010718	Q64729
GO:0010862	Q64729
GO:0016020	Q64729
GO:0016323	Q64729
GO:0016324	Q64729
GO:0016361	Q64729
GO:0018105	Q64729
GO:0018107	Q64729
GO:0019838	Q64729
GO:0030199	Q64729
GO:0030307	Q64729
GO:0030335	Q64729
GO:0031396	Q64729
GO:0031625	Q64729
GO:0032331	Q64729
GO:0032924	Q64729
GO:0032991	Q64729
GO:0035556	Q64729
GO:0042118	Q64729
GO:0043065	Q64729
GO:0043066	Q64729
GO:0043235	Q64729
GO:0043393	Q64729
GO:0043410	Q64729
GO:0043542	Q64729
GO:0043627	Q64729
GO:0044877	Q64729
GO:0045121	Q64729
GO:0045602	Q64729
GO:0045893	Q64729
GO:0046332	Q64729
GO:0046777	Q64729
GO:0046847	Q64729
GO:0046872	Q64729
GO:0048179	Q64729
GO:0048185	Q64729
GO:0048538	Q64729
GO:0048663	Q64729
GO:0048701	Q64729
GO:0048705	Q64729
GO:0048762	Q64729
GO:0048844	Q64729
GO:0048870	Q64729
GO:0050431	Q64729
GO:0051491	Q64729
GO:0051496	Q64729
GO:0051897	Q64729
GO:0060017	Q64729
GO:0060021	Q64729
GO:0060037	Q64729
GO:0060043	Q64729
GO:0060317	Q64729
GO:0060389	Q64729
GO:0060391	Q64729
GO:0060412	Q64729
GO:0060978	Q64729
GO:0060982	Q64729
GO:0070021	Q64729
GO:0070411	Q64729
GO:0070723	Q64729
GO:0071363	Q64729
GO:0071560	Q64729
GO:1902894	Q64729
GO:1902895	Q64729
GO:1905007	Q64729
GO:1905075	Q64729
GO:1905223	Q64729
GO:2001235	Q64729
GO:2001237	Q64729
GO:0000105	Q922D8
GO:0001780	Q922D8
GO:0001843	Q922D8
GO:0004329	Q922D8
GO:0004477	Q922D8
GO:0004486	Q922D8
GO:0004487	Q922D8
GO:0004488	Q922D8
GO:0005524	Q922D8
GO:0005739	Q922D8
GO:0005829	Q922D8
GO:0006164	Q922D8
GO:0006555	Q922D8
GO:0006730	Q922D8
GO:0007507	Q922D8
GO:0009069	Q922D8
GO:0009070	Q922D8
GO:0009086	Q922D8
GO:0009152	Q922D8
GO:0009257	Q922D8
GO:0019346	Q922D8
GO:0035999	Q922D8
GO:0061053	Q922D8
GO:0000122	Q5U208
GO:0000978	Q5U208
GO:0001227	Q5U208
GO:0001935	Q5U208
GO:0003700	Q5U208
GO:0005634	Q5U208
GO:0006351	Q5U208
GO:0006355	Q5U208
GO:0006357	Q5U208
GO:0007049	Q5U208
GO:0007346	Q5U208
GO:0008270	Q5U208
GO:0016605	Q5U208
GO:0042802	Q5U208
GO:0042803	Q5U208
GO:0043565	Q5U208
GO:0005777	Q922J9
GO:0005778	Q922J9
GO:0008611	Q922J9
GO:0010025	Q922J9
GO:0035336	Q922J9
GO:0046474	Q922J9
GO:0080019	Q922J9
GO:0102965	Q922J9
GO:0005261	P48994
GO:0005262	P48994
GO:0005516	P48994
GO:0005886	P48994
GO:0006811	P48994
GO:0006812	P48994
GO:0006816	P48994
GO:0007589	P48994
GO:0007603	P48994
GO:0007605	P48994
GO:0009416	P48994
GO:0010461	P48994
GO:0015075	P48994
GO:0015279	P48994
GO:0016020	P48994
GO:0016027	P48994
GO:0016028	P48994
GO:0019722	P48994
GO:0030425	P48994
GO:0034703	P48994
GO:0035997	P48994
GO:0042802	P48994
GO:0046982	P48994
GO:0050908	P48994
GO:0051480	P48994
GO:0070588	P48994
GO:0070679	P48994
GO:0071454	P48994
GO:0003924	Q08DM7
GO:0005525	Q08DM7
GO:0005940	Q08DM7
GO:0015630	Q08DM7
GO:0031105	Q08DM7
GO:0032153	Q08DM7
GO:0043005	Q08DM7
GO:0060090	Q08DM7
GO:0061640	Q08DM7
GO:0098793	Q08DM7
GO:0099569	Q08DM7
GO:0004222	Q61824
GO:0005654	Q61824
GO:0005886	Q61824
GO:0006508	Q61824
GO:0007155	Q61824
GO:0017124	Q61824
GO:0045766	Q61824
GO:0046872	Q61824
GO:0005243	Q9V427
GO:0005737	Q9V427
GO:0005886	Q9V427
GO:0005921	Q9V427
GO:0006811	Q9V427
GO:0007154	Q9V427
GO:0007283	Q9V427
GO:0007293	Q9V427
GO:0007440	Q9V427
GO:0007602	Q9V427
GO:0010496	Q9V427
GO:0016020	Q9V427
GO:0016323	Q9V427
GO:0016324	Q9V427
GO:0016327	Q9V427
GO:0016328	Q9V427
GO:0016331	Q9V427
GO:0030727	Q9V427
GO:0036098	Q9V427
GO:0003858	Q02338
GO:0005739	Q02338
GO:0005759	Q02338
GO:0008202	Q02338
GO:0043231	Q02338
GO:0099617	Q02338
GO:0005737	Q810I1
GO:0008270	Q810I1
GO:0016235	Q810I1
GO:0016567	Q810I1
GO:0042802	Q810I1
GO:0061630	Q810I1
GO:0070201	Q810I1
GO:0005504	Q17017
GO:0005634	Q17017
GO:0005829	Q17017
GO:0015908	Q17017
GO:0001750	P21457
GO:0001917	P21457
GO:0005509	P21457
GO:0005829	P21457
GO:0007601	P21457
GO:0007602	P21457
GO:0016020	P21457
GO:0043204	P21457
GO:0051924	P21457
GO:0000122	B5DF45
GO:0000209	B5DF45
GO:0001503	B5DF45
GO:0001701	B5DF45
GO:0001843	B5DF45
GO:0002637	B5DF45
GO:0002726	B5DF45
GO:0002931	B5DF45
GO:0004842	B5DF45
GO:0005164	B5DF45
GO:0005634	B5DF45
GO:0005737	B5DF45
GO:0005811	B5DF45
GO:0005829	B5DF45
GO:0005886	B5DF45
GO:0005938	B5DF45
GO:0006955	B5DF45
GO:0006974	B5DF45
GO:0007165	B5DF45
GO:0007249	B5DF45
GO:0007250	B5DF45
GO:0007254	B5DF45
GO:0008270	B5DF45
GO:0009887	B5DF45
GO:0009898	B5DF45
GO:0016567	B5DF45
GO:0019221	B5DF45
GO:0019886	B5DF45
GO:0019901	B5DF45
GO:0030316	B5DF45
GO:0031435	B5DF45
GO:0031624	B5DF45
GO:0031625	B5DF45
GO:0031663	B5DF45
GO:0031666	B5DF45
GO:0031996	B5DF45
GO:0032147	B5DF45
GO:0032735	B5DF45
GO:0032743	B5DF45
GO:0032755	B5DF45
GO:0032813	B5DF45
GO:0032991	B5DF45
GO:0033209	B5DF45
GO:0035631	B5DF45
GO:0042088	B5DF45
GO:0042102	B5DF45
GO:0042475	B5DF45
GO:0042802	B5DF45
GO:0042826	B5DF45
GO:0042981	B5DF45
GO:0043011	B5DF45
GO:0043122	B5DF45
GO:0043123	B5DF45
GO:0043422	B5DF45
GO:0043507	B5DF45
GO:0045453	B5DF45
GO:0045672	B5DF45
GO:0045892	B5DF45
GO:0045944	B5DF45
GO:0046330	B5DF45
GO:0046849	B5DF45
GO:0048468	B5DF45
GO:0048471	B5DF45
GO:0048661	B5DF45
GO:0050852	B5DF45
GO:0051091	B5DF45
GO:0051092	B5DF45
GO:0051865	B5DF45
GO:0061630	B5DF45
GO:0070301	B5DF45
GO:0070498	B5DF45
GO:0070534	B5DF45
GO:0070555	B5DF45
GO:0071222	B5DF45
GO:0071345	B5DF45
GO:0097400	B5DF45
GO:1901224	B5DF45
GO:1904385	B5DF45
GO:1904996	B5DF45
GO:2000679	B5DF45
GO:0000165	Q99572
GO:0000902	Q99572
GO:0001530	Q99572
GO:0001614	Q99572
GO:0001845	Q99572
GO:0001913	Q99572
GO:0001916	Q99572
GO:0002028	Q99572
GO:0002931	Q99572
GO:0004931	Q99572
GO:0005102	Q99572
GO:0005524	Q99572
GO:0005737	Q99572
GO:0005739	Q99572
GO:0005886	Q99572
GO:0005911	Q99572
GO:0006468	Q99572
GO:0006509	Q99572
GO:0006649	Q99572
GO:0006900	Q99572
GO:0006954	Q99572
GO:0007005	Q99572
GO:0007166	Q99572
GO:0009306	Q99572
GO:0009410	Q99572
GO:0009612	Q99572
GO:0009897	Q99572
GO:0010043	Q99572
GO:0010524	Q99572
GO:0010628	Q99572
GO:0014047	Q99572
GO:0014049	Q99572
GO:0014051	Q99572
GO:0014054	Q99572
GO:0016020	Q99572
GO:0016079	Q99572
GO:0016485	Q99572
GO:0017121	Q99572
GO:0019233	Q99572
GO:0030163	Q99572
GO:0030501	Q99572
GO:0031594	Q99572
GO:0031668	Q99572
GO:0032059	Q99572
GO:0032060	Q99572
GO:0032308	Q99572
GO:0032310	Q99572
GO:0032496	Q99572
GO:0032730	Q99572
GO:0032731	Q99572
GO:0032755	Q99572
GO:0032963	Q99572
GO:0033198	Q99572
GO:0034405	Q99572
GO:0034767	Q99572
GO:0035585	Q99572
GO:0035590	Q99572
GO:0042098	Q99572
GO:0042802	Q99572
GO:0043025	Q99572
GO:0043029	Q99572
GO:0043132	Q99572
GO:0043406	Q99572
GO:0043409	Q99572
GO:0045779	Q99572
GO:0045794	Q99572
GO:0045821	Q99572
GO:0046513	Q99572
GO:0046931	Q99572
GO:0048705	Q99572
GO:0048873	Q99572
GO:0050714	Q99572
GO:0050830	Q99572
GO:0051209	Q99572
GO:0051495	Q99572
GO:0051592	Q99572
GO:0051602	Q99572
GO:0051709	Q99572
GO:0051882	Q99572
GO:0051899	Q99572
GO:0051901	Q99572
GO:0060907	Q99572
GO:0070231	Q99572
GO:0070234	Q99572
GO:0070588	Q99572
GO:0071318	Q99572
GO:0071359	Q99572
GO:0072593	Q99572
GO:0097190	Q99572
GO:0097191	Q99572
GO:0098793	Q99572
GO:0098794	Q99572
GO:1904172	Q99572
GO:1905114	Q99572
GO:0004656	Q20065
GO:0005506	Q20065
GO:0005783	Q20065
GO:0005788	Q20065
GO:0018401	Q20065
GO:0031418	Q20065
GO:0031545	Q20065
GO:0043412	Q20065
GO:0000139	Q16549
GO:0004252	Q16549
GO:0005802	Q16549
GO:0008233	Q16549
GO:0016020	Q16549
GO:0016485	Q16549
GO:0016486	Q16549
GO:0004674	Q16659
GO:0004707	Q16659
GO:0005524	Q16659
GO:0005634	Q16659
GO:0005654	Q16659
GO:0005737	Q16659
GO:0005829	Q16659
GO:0006468	Q16659
GO:0007049	Q16659
GO:0007165	Q16659
GO:0019901	Q16659
GO:0032156	Q16659
GO:0032991	Q16659
GO:0035556	Q16659
GO:0046982	Q16659
GO:0060999	Q16659
GO:0106310	Q16659
GO:0000139	Q7LGC8
GO:0001517	Q7LGC8
GO:0005975	Q7LGC8
GO:0006044	Q7LGC8
GO:0006790	Q7LGC8
GO:0008459	Q7LGC8
GO:0030206	Q7LGC8
GO:0043029	Q7LGC8
GO:0050698	Q7LGC8
GO:0004683	Q8NCB2
GO:0005516	Q8NCB2
GO:0005524	Q8NCB2
GO:0005886	Q8NCB2
GO:0018105	Q8NCB2
GO:0030659	Q8NCB2
GO:0050804	Q8NCB2
GO:0098978	Q8NCB2
GO:0099159	Q8NCB2
GO:0000122	P19538
GO:0000976	P19538
GO:0000977	P19538
GO:0000978	P19538
GO:0000981	P19538
GO:0001228	P19538
GO:0001745	P19538
GO:0002385	P19538
GO:0003677	P19538
GO:0005634	P19538
GO:0005654	P19538
GO:0005829	P19538
GO:0006355	P19538
GO:0006357	P19538
GO:0007224	P19538
GO:0007346	P19538
GO:0007367	P19538
GO:0008140	P19538
GO:0019901	P19538
GO:0030858	P19538
GO:0032991	P19538
GO:0035017	P19538
GO:0035217	P19538
GO:0035224	P19538
