OG	Model	wAIC	LRT	Coeff_inter	Coeff_slope	phyCorrelation	Category	binOne	binZero
OG0003102	fitOU1	0.332527920254824	0.436126629635729	-0.520247478083648	-0.200527212638124	0.00480903759228652	ovipar	12	12
OG0003105	fitOUMV	0.319831241998797	0.483523840323194	-0.387170934623739	-0.0882160482363187	0.00252610349941608	ovipar	13	15
OG0003107	fitOU1	0.388539766413169	0.295787311835283	0.767694788628898	0.0157920393136911	0.00193374589305314	ovipar	13	8
OG0003108	fitOUMV	0.275388515807622	0.798617851794723	-0.608869620310231	-0.0431509467951059	0.00343798373843512	ovipar	14	16
OG0003113	fitBMS	0.315513337832044	0.50183030257267	-0.585950150231906	-0.107744854501464	0.00346914115614766	ovipar	18	13
OG0003115	fitOUMVA	0.384533766218675	0.303374199502785	-0.270356732987209	0.048814536976842	0.00784259055521875	ovipar	11	8
OG0003119	fitOUM	0.375769744306401	0.320988487958539	0.90013939944247	0.139978712277057	0.00690649598764294	ovipar	14	12
OG0003122	fitOUMV	0.375780930702454	0.320965058112532	-1.72108717782837	-0.111808245979906	0.00242149231560719	ovipar	12	9
OG0003124	fitOU1	0.345078954226801	0.396630754377741	-0.0537780545157998	0.0325865834108106	0.00472239849215383	ovipar	17	8
OG0003129	fitOU1	0.312555155696249	0.515146801236096	-0.223557224840269	-0.0329821345191166	0.000501292355033995	ovipar	11	11
OG0003134	fitBMS	0.0112000972152373	1	-4.05587467148936	0.714499278323718	2.35408626337944e-05	ovipar	8	12
OG0003142	fitOU1	0.340079164237269	0.411619874411704	-0.239055600696358	-0.0418311267095584	0.00158909138240546	ovipar	11	12
OG0003143	fitOUMV	0.391234652034598	0.29083559421186	1.29095849978453	-0.140532521917496	0.00239393554654824	ovipar	14	9
OG0003149	fitOUMVA	0.45957669182702	0.19546931308435	0.113121842009029	-0.085711080916504	0.00721813243248426	ovipar	9	10
OG0003150	fitBMS	0.262728420454963	1	-1.41490280180076	0.0485722377771376	0.000758516309589922	ovipar	11	16
OG0003151	fitBMS	0.326662951040361	0.456945691334221	-0.255398303096906	-0.00394246266648716	0.0024493522930033	ovipar	12	16
OG0003153	fitOU1	0.294050213108653	0.618194849490436	0.556500739550838	-0.0293360657961471	0.00121967883328539	ovipar	15	13
