OG	Model	wAIC	LRT	Coeff_inter	Coeff_slope	phyCorrelation	Category	binOne	binZero
OG0005522	fitBMS	0.301074102921155	0.574249769658671	-0.119999115211698	-0.0568479330271938	0.00327657047768099	ovipar	20	17
OG0005524	fitOU1	0.274911601906165	0.806003418611788	-1.80176167569417	0.321870556197556	0.0100668632235288	ovipar	18	20
OG0005528	fitBMS	0.30113509712679	0.573898439425032	-0.648547320372976	0.0744738683674911	0.00132228501218446	ovipar	16	19
OG0005529	fitOU1	0.283837857905994	0.699499440339833	-0.560841217100526	0.0837097222446083	0.00156681088756149	ovipar	17	19
OG0005530	fitOU1	0.346015940834688	0.393921187397706	0.337559194515635	-0.0957118968661266	0.00254819264784906	ovipar	18	21
OG0005531	fitBM1	0.356404277299698	0.36576854109167	-1.13281458501843	0.119745650650255	0.0108756871500117	ovipar	19	21
OG0005533	fitOUM	0.334683841569677	0.428882415381161	-0.190555468063835	-0.0550454858264545	0.00368483471866158	ovipar	16	22
OG0005538	fitBMS	0.405638314137182	0.266253451714249	-0.649305338464637	-0.155733403251258	0.00590985867066257	ovipar	6	20
OG0005542	fitOUM	0.213771312296103	1	-2.19833271975225	0.324835893100621	0.0100371526974087	ovipar	16	22
OG0005545	fitOU1	0.140066930402822	1	0.472543634641181	-0.195142796602937	0.00774207034843663	ovipar	17	21
OG0005546	fitOU1	0.143072436254539	1	-1.98483018153365	0.11036283282868	0.00941005047918518	ovipar	17	22
OG0005547	fitOU1	0.308826121645038	0.532944564981491	-1.10455646645407	0.124739899436227	0.00246310042050388	ovipar	18	20
OG0005549	fitOU1	0.296706274126275	0.600703539596276	-1.63265553129039	-0.02679734864304	0.00237441790872265	ovipar	16	21
OG0005551	fitBM1	0.320153383661861	0.482207823320295	-1.72618604819419	0.196567481318311	0.00928776421392114	ovipar	16	21
OG0005554	fitBMS	0.300396811873421	0.578182568856602	-0.704537379828296	0.0464931759969274	0.00161414417161726	ovipar	16	21
OG0005559	fitOUM	0.279065296714589	0.749686761899452	0.0259235244877395	-0.0416155148771342	0.00181624945192895	ovipar	19	22
OG0005561	fitBMS	0.42333951100374	0.239787705647357	-5.50025670899686	0.874381078941999	0.0104705332876354	ovipar	16	21
OG0005601	fitOU1	0.299495947033129	0.583505600568043	0.0249564337683693	-0.326561732186424	0.00153728798822981	ovipar	18	22
OG0005603	fitOU1	0.286195486997181	0.678224003390892	-0.101669257581156	-0.152908413302953	0.0028204597640746	ovipar	19	20
OG0005604	fitOU1	0.351918151536187	0.377519647854811	-2.61086530899435	0.38174468602158	0.0111999060066874	ovipar	18	22
OG0005605	fitBM1	0.268882650685802	1	-2.10948372668012	0.199205497085434	0.00113843496426388	ovipar	15	21
OG0005607	fitOU1	0.342143740234698	0.405319078126453	-0.441430598663869	0.0444154715675181	0.00159948620783438	ovipar	20	21
OG0005610	fitOU1	0.40714232407791	0.263855055707596	0.910956140417034	-0.37863125516184	0.0039537486802238	ovipar	18	20
OG0005613	fitOUMV	0.289686434132658	0.649774039627777	-1.21395989882042	0.00324278819385992	0.00521135111006285	ovipar	15	21
OG0005616	fitOUMV	0.298297221495484	0.590758741113609	-0.458136121010835	-0.121876618435571	0.00174698923377276	ovipar	16	20
OG0005619	fitOUMV	0.326034014277032	0.459281897440715	-1.21627548606236	0.0904547333643519	0.00246842854940517	ovipar	18	21
OG0005621	fitBM1	0.357462741286662	0.363079756977973	-0.162169119610235	-0.0485766970678198	0.00240114745657044	ovipar	19	19
OG0005625	fitOUM	0.295986204139838	0.605331211827968	-3.18073126309678	0.620995861167699	0.00945455685383003	ovipar	16	21
OG0005628	fitOUMV	0.237890277090791	1	-0.67926563664711	-0.0495606701614766	0.00222944912161708	ovipar	16	21
OG0005630	fitOUM	0.283102876190897	0.706541508281691	-0.772097782479833	-0.083732820785158	0.00247118761235175	ovipar	18	21
OG0005633	fitOU1	0.0677747589176518	1	-1.69498896013986	0.137729934110713	0.00653282515744516	ovipar	20	19
OG0005635	fitOU1	0.292105703963968	0.631789476275299	-0.0966877626228747	-0.0463498967647331	0.0023679187130513	ovipar	20	21
OG0005636	fitBMS	0.306189658134637	0.546286398193564	-0.493718314526133	-0.0373606825053178	0.00212031934349323	ovipar	19	19
OG0005638	fitBMS	0.356941531177055	0.36439989487888	-1.38923864398831	0.0572944171846718	0.00829135855984091	ovipar	15	22
OG0005640	fitOUM	0.192793764078487	1	-3.09757369314926	0.441398086146982	0.0114976869840723	ovipar	18	20
OG0005641	fitBMS	0.301043547406191	0.57442594608954	0.719161223208284	-0.197024587566258	0.00314257092938038	ovipar	13	17
OG0005643	fitOU1	0.405437134083963	0.266576535126251	-0.164621026530079	-0.0747632874306242	0.00148268229675766	ovipar	16	22
OG0005644	fitBMS	0.282869840311963	0.708819421365912	-0.442012633003957	-0.115019686569448	0.00168952239529839	ovipar	15	22
OG0005645	fitOU1	0.273711115944753	0.826135521502667	-1.44783802096782	-0.0257087873565583	0.00372333027510119	ovipar	16	20
OG0005649	fitBMS	0.360488021338706	0.355562183782046	-0.508105305098994	-0.00726719312345164	0.00391006226113933	ovipar	19	21
