OG	Model	aic.weight	Tree_size	Mean_trait	Perm_test
OG0001283	fitBMS	0.888038277969178	20	-1.33313160405286	0.00398406374504612
OG0001284	fitOUMV	0.568502493908968	30	0.212047683964056	0.0239043824701451
OG0001285	fitBMS	0.642256857858888	30	0.268998182902106	0.00398406374504612
OG0001286	fitBMS	0.856678384990456	29	0.301024611234446	0.00398406374504612
OG0001288	fitOU1	0.681263863015291	35	0.318916895985002	0.0358565737052046
OG0001290	fitOU1	0.550729862314809	28	-0.242072700922973	0.00398406374504612
OG0001291	fitOUM	0.61795337627026	30	-0.708576358913405	0.00398406374504612
OG0001294	fitOUMV	0.758598979863232	15	-1.03978313636956	0.147410358565759
OG0001295	fitOU1	0.790751256099145	29	1.08710748506586	0.00398406374504612
OG0001296	fitOUMVA	0.999999999991142	23	-5.20728172100631	0.155378486055799
OG0001297	fitOU1	0.688277424400462	28	1.05179465005421	0.0119521912350857
OG0001298	fitBMS	0.376535517671206	24	-0.365920987293163	0.00398406374504612
OG0001299	fitBMS	0.593975821707808	29	-1.18906692130522	0.00398406374504612
OG0001300	fitOUMA	0.452131810040119	24	-1.66039678497836	0.0358565737052046
OG0001301	fitOUMA	0.369130635074417	33	-0.374722381865214	0.00398406374504612
OG0001302	fitBMS	0.585268909117564	28	-0.461147140509794	0.00398406374504612
OG0001303	fitOUM	0.386478310532419	30	-1.28506261634947	0.0398406374502245
OG0001304	fitWhite	0.586650436556254	27	0.534710056931778	0.494023904382483
OG0001305	fitWhite	0.781065847683417	20	-0.464134367198021	0.513944223107582
OG0001306	fitOUM	0.376962091898934	26	1.21805911904548	0.0119521912350857
OG0001307	fitOU1	0.692598869171113	22	0.923051814668486	0.027888446215165
OG0001308	fitOUM	0.639758454048723	28	-2.16984214646159	0.00398406374504612
OG0001310	fitBMS	0.641194850127813	17	-2.19036634622763	0.0199203187251253
OG0001311	fitWhite	0.762891649933407	28	0.76474420300836	0.525896414342642
OG0001312	fitOUMV	0.496563552269435	37	1.27355305575062	0.00398406374504612
OG0001313	fitWhite	0.568138962150495	24	0.268768631229306	0.56175298804782
OG0001314	fitWhite	0.736417016282516	25	-0.867054615862603	0.629482071713157
OG0001315	fitOU1	0.851726116461915	32	0.416770873518378	0.00398406374504612
OG0001316	fitOU1	0.518359644022504	26	0.154375953365803	0.0119521912350857
OG0001317	fitOU1	0.585337595633255	24	0.680677358646185	0.0318725099601848
OG0001318	fitWhite	0.767345112486441	23	0.602805718080364	0.57370517928288
OG0001319	fitOU1	0.432760472926513	28	-0.0467459358801408	0.00796812749006592
OG0001320	fitBMS	0.457769101651715	24	0.0120082907794852	0.00398406374504612
OG0001321	fitWhite	0.404716832247501	17	-0.199136643134584	0.513944223107582
OG0001322	fitOU1	0.809572179277062	21	-2.03463963195372	0.00398406374504612
OG0001324	fitOUM	0.542729715047135	16	-0.0591954230451258	0.0159362549801055
OG0001327	fitOU1	0.47596701395337	29	-1.39014897733135	0.0677290836653631
OG0001328	fitOUMV	0.489940944304618	27	-3.01499038705209	0.00398406374504612
OG0001329	fitOUMV	0.980833171791286	15	-1.70698661173572	0.0159362549801055
OG0001334	fitOUMV	0.543271055417119	34	-0.220750413778947	0.00796812749006592
OG0001335	fitOU1	0.711998635733287	26	1.07779528380307	0.00398406374504612
OG0001336	fitBMS	0.565358720262749	28	0.156291135190655	0.00398406374504612
OG0001337	fitOU1	0.266872511035778	25	0.346026448576038	0.00398406374504612
OG0001338	fitBMS	0.943579433929959	25	-2.36063082023839	0.00398406374504612
OG0001339	fitOUMVA	0.999999999944425	23	-0.0711316159469122	0.414342629482087
OG0001340	fitOUMV	0.76884770853995	28	-1.42743852155134	0.00398406374504612
OG0001341	fitBMS	0.354351569113312	24	-0.112724750233954	0.00398406374504612
OG0001342	fitBMS	0.572880276351189	36	-1.3223399096965	0.00398406374504612
OG0001343	fitOUMV	0.869732715306659	28	0.301377138912564	0.928286852589643
OG0001344	fitOUMV	0.604912260502592	34	-2.86865677332943	0.00398406374504612
OG0001345	fitWhite	0.644144178776351	23	1.88863024762708	0.525896414342642
OG0001346	fitOUMV	0.331131437627367	36	-2.8945931158857	0.0159362549801055
OG0001347	fitBMS	0.412247710472677	27	-1.38639724560977	0.00398406374504612
OG0001348	fitOU1	0.674210383181002	27	0.280602658601718	0.00398406374504612
OG0001349	fitOUMVA	0.829626445483599	30	-2.65501927256366	0.0398406374502245
OG0001352	fitOUMA	1	17	1.26452697768101	0.00398406374504612
OG0001356	fitBMS	0.795585651862761	17	0.874994994590629	0.0398406374502245
OG0001357	fitOUMVA	1	15	-0.35124326451498	0.235059760956195
OG0001362	fitBMS	0.939747119313289	24	-0.89136972225187	0.00796812749006592
OG0001363	fitBMS	0.949602067510657	22	-1.90420507898066	0.00398406374504612
OG0001364	fitWhite	0.48417499398344	19	0.26013530141288	0.533864541832682
OG0001365	fitOU1	0.537105290424617	26	0.213854447985059	0.00796812749006592
OG0001366	fitBMS	0.513389719298277	33	0.997971482115076	0.00398406374504612
OG0001367	fitWhite	0.717997719057351	26	1.65796674547305	0.521912350597622
OG0001368	fitOU1	0.83614752888195	31	0.854109222439422	0.00796812749006592
OG0001369	fitWhite	0.72864378043838	29	-0.356142833325919	0.521912350597622
OG0001370	fitBMS	0.946471625332684	24	-0.863627858191609	0.00398406374504612
OG0001371	fitBMS	0.519518375142669	31	-1.78066526295255	0.00398406374504612
OG0001372	fitBMS	0.985445723544082	29	0.494400307592603	0.00398406374504612
OG0001373	fitBMS	0.756176888782412	27	0.594678236554508	0.0119521912350857
OG0001374	fitOUMV	0.94229017873428	21	1.7262189744206	0.191235059760977
OG0001375	fitOU1	0.32416749832565	19	-0.343505307892091	0.0358565737052046
OG0001376	fitBMS	0.515657104945216	33	0.220139274306952	0.00398406374504612
OG0001377	fitOU1	0.777903478227442	20	-1.31048943814438	0.00796812749006592
OG0001378	fitOUMVA	1	26	-0.629185981545633	0.027888446215165
OG0001379	fitWhite	0.588137434800398	20	-0.246659715121497	0.549800796812761
OG0001380	fitOU1	0.663358530924994	24	0.789881357056242	0.00796812749006592
OG0001381	fitOU1	0.557312900623086	30	-2.62432325674696	0.00398406374504612
OG0001382	fitOU1	0.799032579112792	28	0.0205947678034506	0.00398406374504612
OG0001383	fitOUM	0.94876960896602	23	-2.04247116645358	0.00398406374504612
OG0001384	fitBMS	0.66020519623389	22	-0.326089603054507	0.0517928286852839
OG0001385	fitOU1	0.45076271497814	27	-0.710544264158584	0.0637450199203433
OG0001386	fitBMS	0.835280187776391	29	0.634902406974779	0.00398406374504612
OG0001387	fitBMS	0.913074759616072	15	-3.81799849796207	0.0717131474103829
OG0001388	fitWhite	0.725264983757679	26	0.325499668581224	0.56573705179284
OG0001389	fitBMS	0.913549146487712	25	0.036999869517262	0.00398406374504612
OG0001390	fitWhite	0.565468968312486	29	0.155260512323513	0.521912350597622
OG0001392	fitBMS	0.973261831812118	21	-1.91808055453236	0.00398406374504612
OG0001393	fitOU1	0.678043065938292	26	-0.80576754435831	0.0398406374502245
OG0001400	fitOUMVA	1	26	0.119323218656608	0.0119521912350857
OG0001403	fitOUMV	0.369295963019248	27	0.580285133992519	0.00398406374504612
OG0001404	fitOUMV	0.29867235697333	28	1.18110321807162	0.223107569721136
OG0001405	fitBMS	0.519544135012644	26	-0.626811963475183	0.0159362549801055
OG0001406	fitOU1	0.720232579828737	26	0.309259836848677	0.00398406374504612
OG0001407	fitOUMVA	1	23	0.198751782253351	0.107569721115561
OG0001408	fitOUMVA	1	31	-0.783026260009949	0.00796812749006592
OG0001409	fitOU1	0.803495068055624	27	-1.61992252774276	0.00398406374504612
OG0001410	fitOU1	0.546170381949094	32	-0.249342004340215	0.0438247011952443
OG0001411	fitOUMA	0.275553912914552	32	-0.279480282344963	0.00398406374504612
OG0001412	fitOUMV	0.42931107082958	30	-2.60175029973849	0.00398406374504612
OG0001413	fitOUM	0.541074628829826	24	0.67926742823447	0.00796812749006592
OG0001414	fitBMS	0.991770822595348	24	-0.883082733789514	0.00398406374504612
OG0001416	fitOU1	0.291097978210761	32	0.383003764376692	0.0239043824701451
OG0001417	fitOU1	0.42767632069136	23	0.638980207977054	0.0438247011952443
OG0001418	fitOUM	0.374038231063935	27	1.61612328991171	0.00398406374504612
OG0001419	fitWhite	0.598549280806569	25	0.160459704727118	0.581673306772919
OG0001420	fitOU1	0.705579728499575	27	1.93503664585168	0.00398406374504612
OG0001421	fitOUM	0.732279017490073	15	-1.36755867704848	0.0119521912350857
OG0001422	fitWhite	0.759752783367925	29	-0.812168184541586	0.56573705179284
OG0001423	fitBMS	0.606501716504515	26	-0.826298278512633	0.00398406374504612
OG0001424	fitOUMV	0.99930212239648	23	0.944836031179393	0.00398406374504612
OG0001425	fitBMS	0.959657941222418	28	0.455555408868236	0.00398406374504612
OG0001428	fitBMS	0.753646688293413	16	-1.237176510778	0.0199203187251253
OG0001436	fitWhite	0.678134478624446	27	0.308522091678664	0.581673306772919
OG0001437	fitOUMA	0.949420768099607	28	-1.4053251144156	0.0358565737052046
OG0001438	fitWhite	0.621213015716961	28	-1.10576764112113	0.5577689243028
OG0001439	fitWhite	0.680036362159478	29	-0.887002280786169	0.533864541832682
OG0001440	fitWhite	0.676624489962151	26	-1.06831528275331	0.529880478087662
OG0001441	fitBMS	0.384443029611553	15	-0.652789170775208	0.0159362549801055
OG0001442	fitWhite	0.607301165105557	26	0.461508408805113	0.521912350597622
OG0001443	fitWhite	0.548882838486048	29	0.882037395487765	0.529880478087662
OG0001444	fitWhite	0.503091567237232	15	-0.48252291732671	0.5577689243028
OG0001445	fitWhite	0.298412018156631	21	0.762095438480206	0.553784860557781
OG0001446	fitWhite	0.76244074210128	31	0.388249294037888	0.589641434262959
OG0001447	fitOUMV	0.652623696399918	18	-0.121347099261819	0.314741035856592
OG0001448	fitOU1	0.588436987137805	21	0.0897705266226044	0.0517928286852839
OG0001449	fitOUM	0.504484691296468	31	0.0518079835198046	0.0478087649402641
OG0001450	fitBMS	0.418737814261233	24	-1.06937587127876	0.00398406374504612
OG0001451	fitWhite	0.718472616098928	22	-1.08346710241496	0.545816733067741
OG0001452	fitOU1	0.686985381613518	25	0.395893403688532	0.0119521912350857
OG0001453	fitOU1	0.465709302670005	30	-1.2979015329318	0.0557768924303037
OG0001454	fitOUM	0.633550210969945	24	-0.975178819136406	0.00398406374504612
OG0001455	fitOU1	0.442583910914798	31	-2.21783436789104	0.00796812749006592
OG0001457	fitOUM	0.829208840275123	23	-6.66714099336552	0.0159362549801055
OG0001464	fitOU1	0.556728050863073	28	0.303313511447247	0.0199203187251253
OG0001465	fitBMS	0.2887613484013	22	-0.241607920451862	0.0358565737052046
OG0001466	fitOU1	0.645168971840726	28	0.659950588637791	0.00398406374504612
OG0001467	fitWhite	0.667202564848005	26	-0.575831621804472	0.525896414342642
OG0001468	fitWhite	0.397434579006573	22	-2.47821865013837	0.549800796812761
OG0001469	fitBMS	0.881537187296663	30	0.028717936489321	0.00398406374504612
OG0001471	fitOUM	0.448704109266558	23	0.666462759823323	0.00398406374504612
OG0001472	fitOU1	0.6095856128406	28	-0.186031415517622	0.0119521912350857
OG0001473	fitOUMV	0.444350309186808	30	0.112776539875455	0.0478087649402641
OG0001474	fitBMS	0.940619900255132	26	0.508213880282144	0.00398406374504612
OG0001475	fitWhite	0.769096497173088	17	0.0824554193688641	0.597609561752999
OG0001476	fitOU1	0.327905614122811	29	-0.940713971633721	0.0159362549801055
OG0001477	fitOU1	0.329292998905505	28	-1.18501760670148	0.0159362549801055
OG0001478	fitWhite	0.746646627838082	31	-1.33119457998064	0.529880478087662
OG0001479	fitBMS	0.909583224927257	25	-1.62325717434257	0.00796812749006592
OG0001480	fitOU1	0.499585695645959	28	-0.61236322547475	0.00398406374504612
OG0001481	fitWhite	0.471199807228684	25	0.0877498065287574	0.498007968127503
OG0001482	fitWhite	0.696853549343252	27	0.795789301741417	0.529880478087662
OG0001483	fitOUM	0.663351760797438	28	-1.20922176851453	0.0199203187251253
OG0001484	fitOU1	0.564691430559682	18	-0.255965057112134	0.00796812749006592
OG0001485	fitOUMVA	1	15	-3.45995219656668	0.0478087649402641
OG0001486	fitOUMA	0.492352613829571	28	-0.149140525473428	0.123505976095641
OG0001487	fitOUM	0.506795068952541	31	-0.547706349388325	0.0159362549801055
OG0001489	fitBMS	0.734532680471974	26	-0.613932416402992	0.00398406374504612
OG0001490	fitOU1	0.421167094110718	18	0.0790175161347366	0.0119521912350857
OG0001491	fitBMS	0.954276653604499	26	-2.19553252759379	0.00398406374504612
OG0001492	fitBMS	0.9768997377435	27	0.240596709787381	0.00398406374504612
OG0001493	fitWhite	0.739255423102058	20	-0.579572331333132	0.474103585657384
OG0001494	fitOUMA	0.306268057288784	32	-1.2671670536119	0.00796812749006592
OG0001495	fitOU1	0.592734249664436	29	-1.19873814513563	0.00398406374504612
OG0001496	fitWhite	0.671678246098593	29	2.77069873197005	0.529880478087662
OG0001497	fitBMS	0.396193163951221	24	0.815449576276548	0.0318725099601848
OG0001498	fitOU1	0.638980021025406	28	-0.739719121879774	0.00398406374504612
OG0001504	fitOU1	0.572794023048205	21	1.31249512048291	0.00398406374504612
OG0001505	fitOUMV	0.506218934725123	30	-0.782456838807208	0.00796812749006592
OG0001506	fitOU1	0.538544000029295	25	0.220548384526038	0.0159362549801055
OG0001507	fitWhite	0.717803084105911	25	-0.540007581364652	0.529880478087662
OG0001508	fitOU1	0.618152152271449	21	0.554266671234464	0.0239043824701451
OG0001509	fitOUM	0.790974153318797	25	0.699048792683007	0.00796812749006592
OG0001511	fitOUMV	0.895048145671644	25	-0.541279341393251	0.00398406374504612
OG0001512	fitWhite	0.560427056641794	24	-2.39452070011539	0.577689243027899
OG0001513	fitWhite	0.449133441807097	28	-1.33819621613621	0.5577689243028
OG0001514	fitWhite	0.684596755562722	22	-0.116218448337756	0.549800796812761
OG0001515	fitWhite	0.420087111180491	26	-1.2477079116693	0.537848605577701
OG0001516	fitWhite	0.524469699008649	28	-1.97880815744856	0.501992031872523
OG0001517	fitBMS	0.814001820280369	29	-0.78747064365083	0.0159362549801055
OG0001518	fitBMS	0.630405269920312	26	0.357420248671474	0.00398406374504612
OG0001519	fitOUM	0.584536224493979	32	-0.977532067538557	0.00398406374504612
OG0001520	fitOU1	0.5496424039785	32	-0.936053391256801	0.00796812749006592
OG0001521	fitOUM	0.404700265074568	24	1.85605482240863	0.00398406374504612
OG0001522	fitBM1	0.627022923807853	28	-0.436993925668788	0.00398406374504612
OG0001523	fitOUMV	0.653724304274804	28	0.761093506358159	0.00796812749006592
OG0001524	fitWhite	0.481758036509552	27	1.10024985876762	0.553784860557781
OG0001525	fitOUMVA	1	25	-0.773825190383247	0.0119521912350857
OG0001526	fitOUMV	0.793897133721845	33	-2.43322809101476	0.00398406374504612
OG0001527	fitBMS	0.951905077592504	31	-0.555936082302745	0.00398406374504612
OG0001528	fitOUMV	0.866806637811015	20	0.641323874559239	0.908366533864544
OG0001529	fitBMS	0.44298628544403	20	1.1182751105835	0.0239043824701451
OG0001530	fitBMS	0.804680263089168	28	-1.59862140253164	0.00398406374504612
OG0001531	fitOUM	0.604146291268755	33	-2.54451294009253	0.00398406374504612
OG0001532	fitOUMV	0.910029097457384	22	-0.530500791827083	0.330677290836671
OG0001533	fitOUMVA	0.683676976317493	24	-5.68568967450056	0.00398406374504612
OG0001534	fitWhite	0.474582972231295	29	-0.00746847569586073	0.482071713147424
OG0001535	fitOU1	0.664288130927475	24	1.57575897543299	0.00398406374504612
OG0001536	fitOUMA	1	22	0.123531520073862	0.00398406374504612
OG0001537	fitBMS	0.836951859129053	29	0.289684763628282	0.00398406374504612
OG0001538	fitOU1	0.334744195018249	28	-0.0113047783642663	0.00796812749006592
OG0001539	fitOU1	0.808793113726399	31	-1.8455500575348	0.00398406374504612
OG0001540	fitWhite	0.614078195255511	24	-0.442888882629162	0.509960159362563
OG0001541	fitOU1	0.635066255671737	23	0.848776014851627	0.0318725099601848
OG0001542	fitBMS	0.812671589849704	29	0.645477557583838	0.00398406374504612
OG0001543	fitWhite	0.66867245124555	28	0.756120812265454	0.577689243027899
OG0001544	fitWhite	0.768481540265864	22	1.9184234899338	0.482071713147424
OG0001549	fitWhite	0.472077112787207	20	-2.88975218933319	0.577689243027899
OG0001554	fitWhite	0.774340130183747	21	0.144908755727367	0.549800796812761
OG0001555	fitWhite	0.644847962907989	19	0.865241661306587	0.513944223107582
OG0001556	fitWhite	0.529393510234858	24	0.535301077821548	0.525896414342642
OG0001557	fitBMS	0.763013253236782	27	0.222659404741618	0.00398406374504612
OG0001558	fitWhite	0.58575891858532	27	0.0231963574270424	0.537848605577701
OG0001559	fitOUM	0.506330553280035	30	-1.79918196564526	0.0119521912350857
OG0001560	fitOUM	0.350034407658982	20	-1.17568179181712	0.027888446215165
OG0001561	fitWhite	0.502454071640347	27	0.487022370116832	0.521912350597622
OG0001562	fitOUMV	0.549861675238109	30	-1.45902550091559	0.00398406374504612
OG0001564	fitWhite	0.483280030620457	27	0.915380698869721	0.525896414342642
OG0001565	fitOUMV	0.412362156946451	31	-4.85698216967881	0.0159362549801055
OG0001566	fitBMS	0.866462002833967	25	-0.216837872637193	0.0119521912350857
OG0001567	fitBMS	0.973337572954709	23	-0.570358035183329	0.00398406374504612
OG0001568	fitBMS	0.801858172500082	29	-1.55872052029389	0.00398406374504612
OG0001569	fitBMS	0.851419883212871	17	-0.967939512655058	0.0119521912350857
OG0001570	fitBMS	0.938608217678779	23	0.245422199131953	0.00398406374504612
OG0001571	fitOU1	0.451329122075519	25	1.60917295326097	0.0159362549801055
OG0001572	fitBMS	0.707424759144968	24	-1.30372460781998	0.0119521912350857
OG0001573	fitBMS	0.566964743992149	29	-0.205308985457611	0.00398406374504612
OG0001574	fitOU1	0.582222616310521	25	-1.06061300595319	0.00398406374504612
OG0001575	fitOUMV	0.97140318575709	28	-0.164943328192379	0.681274900398415
OG0001576	fitBMS	0.981522182047062	21	-0.526665200644032	0.00398406374504612
OG0001577	fitOUMA	0.742771898777676	21	-0.29705614637414	0.027888446215165
OG0001578	fitOU1	0.544590688065335	27	-0.486897988701166	0.0557768924303037
OG0001579	fitBMS	0.462986130252239	25	0.703377544560582	0.00398406374504612
OG0001580	fitOU1	0.335665146012714	25	-1.1748023546012	0.00398406374504612
OG0001581	fitBMS	0.975002339363249	32	-0.733548825844178	0.00398406374504612
OG0001582	fitBMS	0.935957746995741	29	-2.73027422059182	0.00398406374504612
OG0001583	fitOU1	0.6114168923015	25	2.32723931875264	0.0159362549801055
OG0001584	fitOUMV	0.986175617473671	29	-0.535305640473406	0.00398406374504612
OG0001585	fitOUMA	0.418863124008107	28	-0.613858820081615	0.00398406374504612
OG0001586	fitOUMV	0.999632839730037	30	-2.53418051168904	0.00796812749006592
OG0001587	fitWhite	0.710311853651389	25	2.16540109604262	0.533864541832682
OG0001588	fitOUMVA	1	15	-2.86317538788915	0.0239043824701451
OG0001590	fitWhite	0.697278798495699	23	-0.784473428570957	0.56972111553786
OG0001591	fitBMS	0.758882183290443	22	-0.068826416736965	0.0239043824701451
OG0001598	fitOU1	0.790846292011515	24	1.16286891013004	0.00398406374504612
OG0001599	fitOUMVA	0.999999999994446	17	-0.0703687466494139	0.254980079681294
OG0001600	fitWhite	0.579590814904722	25	0.212590048629969	0.505976095617543
OG0001601	fitBMS	0.243195229274712	23	-0.902523888035652	0.0119521912350857
OG0001602	fitOUM	0.702218067762801	31	0.254347653376259	0.00398406374504612
OG0001603	fitOUM	0.564147531101756	28	-0.231110685148376	0.00398406374504612
OG0001604	fitBMS	0.330845621855772	20	-1.69391290492545	0.0119521912350857
OG0001605	fitOUM	0.570017848552005	27	-0.545754016607656	0.00796812749006592
OG0001607	fitWhite	0.729290193429098	24	-0.0841363484513821	0.505976095617543
OG0001608	fitOU1	0.486193487070375	18	-1.78383724148669	0.0318725099601848
OG0001609	fitOU1	0.485659601872558	22	-4.4465884645822	0.00398406374504612
OG0001610	fitWhite	0.475620703821858	21	1.52049290856724	0.529880478087662
OG0001611	fitBMS	0.967907939550157	26	0.191955019494199	0.00398406374504612
OG0001612	fitBMS	0.865395774482629	22	0.607544084298814	0.00398406374504612
OG0001613	fitOU1	0.260188678301484	32	1.23357696575122	0.0199203187251253
OG0001614	fitOUMA	0.406718301532147	26	0.825091155325653	0.00796812749006592
OG0001615	fitBMS	0.565220914946943	26	-0.858133169062633	0.027888446215165
OG0001616	fitOU1	0.409103484681039	28	-0.792467029748477	0.0597609561753235
OG0001617	fitWhite	0.585387062793839	26	0.792556701163726	0.521912350597622
OG0001618	fitOU1	0.387319889125118	24	0.5161216803221	0.0358565737052046
OG0001619	fitOUMVA	0.99999998898906	29	-0.208995692878747	0.322709163346631
OG0001620	fitOUM	0.543283570075963	22	0.698444158970035	0.0159362549801055
OG0001621	fitOUMV	0.994119297434533	26	0.890851749275019	0.0119521912350857
OG0001622	fitBMS	0.46372064043725	30	-0.491839015271147	0.00398406374504612
OG0001624	fitWhite	0.651732241411081	31	0.226189561932455	0.509960159362563
OG0001625	fitOUMV	0.996214125346485	32	-0.871522701898321	0.00398406374504612
OG0001626	fitOUMV	0.70743122355621	15	-0.660915981396163	0.314741035856592
OG0001627	fitOUMV	0.983087755587398	15	-4.86056353775249	0.0438247011952443
OG0001628	fitWhite	0.752729660054079	21	0.541252810532368	0.577689243027899
OG0001629	fitBMS	0.976170665423298	23	0.0463285178549421	0.00398406374504612
OG0001630	fitBMS	0.972891414153081	26	-0.632738511987297	0.00398406374504612
OG0001631	fitWhite	0.782345424256621	17	0.145114051810347	0.56972111553786
OG0001632	fitBM1	0.468765876698311	20	0.27176704275939	0.00398406374504612
OG0001633	fitBMS	0.859458463634353	23	-0.297947051254765	0.00398406374504612
OG0001639	fitOUMVA	1	24	-2.91741656797404	0.119521912350621
OG0001640	fitOU1	0.659938794696051	21	-1.13017759414111	0.00398406374504612
OG0001641	fitOUMVA	1	20	-0.742382103827108	0.0239043824701451
OG0001642	fitBMS	0.571382776618865	26	-2.3880145744693	0.00398406374504612
OG0001643	fitOU1	0.72859299874903	29	0.772586259528515	0.00796812749006592
OG0001644	fitOU1	0.739981378770249	27	-1.70212541487011	0.00398406374504612
OG0001645	fitWhite	0.709379405445383	25	1.19258134136013	0.57370517928288
OG0001646	fitWhite	0.455603905610012	22	0.289109541122944	0.533864541832682
OG0001647	fitOUM	0.495295021198569	31	1.11466475478723	0.00398406374504612
OG0001648	fitBMS	0.562835571277598	28	1.25307491005114	0.0159362549801055
OG0001649	fitWhite	0.652201590901122	23	-1.98423769473512	0.533864541832682
OG0001651	fitOUMVA	1	25	-3.31078433940734	0.0398406374502245
OG0001652	fitOU1	0.484760692033076	32	-2.63601524227222	0.0876494023904623
OG0001653	fitOU1	0.505989496499672	31	0.0377148915907	0.0836653386454423
OG0001654	fitOUM	0.956605959865095	31	-1.4337294848045	0.00398406374504612
OG0001655	fitOUMA	0.937908716593568	24	1.74607470306541	0.0159362549801055
OG0001656	fitWhite	0.567387943530769	27	-0.402733228275824	0.581673306772919
OG0001657	fitOUM	0.763973730386408	23	-1.1794881733575	0.00796812749006592
OG0001658	fitOUMVA	0.696246626657666	31	-2.02934291628993	0.0199203187251253
OG0001659	fitOU1	0.579131747969107	29	-0.12223246126838	0.00398406374504612
OG0001660	fitOUM	0.625740596332135	19	-0.449414246984161	0.0199203187251253
OG0001661	fitOUMA	0.776779338206396	27	-2.36902692133433	0.0119521912350857
OG0001662	fitBMS	0.805363208378937	26	0.36953509219238	0.00796812749006592
OG0001663	fitBMS	0.690009194987977	28	-0.782539795428883	0.00398406374504612
OG0001664	fitBMS	0.548380254972576	30	-0.291761214231479	0.00796812749006592
OG0001665	fitBMS	0.671192606194952	22	0.170940969732183	0.00796812749006592
OG0001666	fitOU1	0.745573853021221	27	0.556669291339519	0.0119521912350857
OG0001667	fitWhite	0.452149094688413	25	-0.870165989171555	0.537848605577701
OG0001668	fitOU1	0.548359720450244	27	0.366099540485331	0.0358565737052046
OG0001669	fitOU1	0.804222409640934	27	0.785069027774192	0.00398406374504612
OG0001670	fitOUM	0.5231864346335	27	0.617104824648488	0.0239043824701451
OG0001678	fitWhite	0.353957469342657	23	1.68728545646411	0.57370517928288
OG0001679	fitWhite	0.729148774026904	31	-0.668853459124207	0.581673306772919
OG0001680	fitWhite	0.465481972630365	22	-0.306459027745293	0.545816733067741
OG0001681	fitOUMV	0.743430940270623	25	-0.631015984131824	0.00398406374504612
OG0001682	fitWhite	0.416826801721771	26	-0.601273480787597	0.581673306772919
OG0001683	fitOU1	0.46482637626801	23	-2.60458766352727	0.00796812749006592
OG0001684	fitOUM	0.668504571133978	22	-2.59070845106824	0.00398406374504612
OG0001685	fitOU1	0.507254381021957	30	-0.145348111993414	0.0478087649402641
OG0001686	fitOUMV	0.321001564690929	30	-1.01013688326376	0.0239043824701451
OG0001687	fitOU1	0.397592949564788	17	-1.12100478527132	0.0517928286852839
OG0001688	fitOU1	0.390779377782907	29	-1.10331556499617	0.0199203187251253
OG0001689	fitOU1	0.899040140054512	26	-4.15219674476499	0.00398406374504612
OG0001690	fitWhite	0.790090128538479	20	-0.0949699264110166	0.533864541832682
OG0001691	fitBMS	0.374654642707851	22	-0.0655610016698802	0.00398406374504612
OG0001692	fitOUMA	0.56770183467864	32	0.0111957362995733	0.00398406374504612
OG0001693	fitOUMV	0.625592206625378	23	0.0199213111479885	0.0517928286852839
OG0001694	fitBMS	0.854533701925273	27	-1.62289788249315	0.00398406374504612
OG0001695	fitOUM	0.421976944397461	31	0.175989966122059	0.00796812749006592
OG0001696	fitBMS	0.9834175945626	22	0.459828301557514	0.00398406374504612
OG0001697	fitOU1	0.453642967793501	24	0.476976522679131	0.0199203187251253
OG0001698	fitOU1	0.379823870267154	29	1.42384515798469	0.0358565737052046
OG0001699	fitWhite	0.464242163964163	32	0.609244149295115	0.501992031872523
OG0001700	fitOU1	0.622424150304184	27	-1.14280695590624	0.00796812749006592
OG0001701	fitBMS	0.306425156658347	21	-2.78694482693229	0.00796812749006592
OG0001702	fitOU1	0.367111615929073	29	-0.42983583823421	0.0677290836653631
OG0001703	fitOUM	0.498672997215996	36	-0.646386658829535	0.00398406374504612
OG0001704	fitOU1	0.386977027425221	24	-0.851862010332143	0.0478087649402641
OG0001705	fitOUMVA	0.526539421459168	27	-4.22091470265014	0.0478087649402641
OG0001706	fitWhite	0.488774509065487	25	0.538337763771803	0.5577689243028
OG0001707	fitOUMV	0.432152727197412	26	-0.908273245921656	0.0119521912350857
OG0001708	fitOU1	0.550880996665716	15	-0.554171452963581	0.00398406374504612
OG0001709	fitWhite	0.260990124581136	29	1.61327399874312	0.533864541832682
OG0001710	fitOUM	0.424511161845279	26	-0.0127574577528916	0.0318725099601848
OG0001711	fitBMS	0.616847975826012	22	0.0377378858052232	0.0119521912350857
OG0001712	fitBMS	0.780248433081177	30	0.861748867364238	0.00398406374504612
OG0001713	fitOUMA	0.659825589042216	19	-2.67503077149721	0.0119521912350857
OG0001717	fitOUM	0.57630442160466	31	0.304174033663559	0.00398406374504612
OG0001718	fitBMS	0.682939547336162	27	-0.858342941655976	0.00398406374504612
OG0001719	fitBMS	0.7325477806213	34	-2.34765128280666	0.00398406374504612
OG0001720	fitBMS	0.942099326165071	26	-2.0205157659728	0.00398406374504612
OG0001721	fitBMS	0.530408844565255	29	-1.57819775287771	0.00398406374504612
OG0001722	fitOU1	0.559027519456241	29	0.187682705978957	0.0119521912350857
OG0001723	fitBMS	0.495313591803209	27	1.01571078974847	0.0557768924303037
OG0001724	fitBM1	0.562714365656062	29	0.123861946664698	0.00398406374504612
OG0001725	fitOUMV	0.800165671329816	32	0.527002033435894	0.00398406374504612
