OG	Model	aic.weight	Tree_size	Mean_trait	Perm_test
OG0001009	fitBM1	0.553727508241128	30	3.1652201632704	0.00398406374504612
OG0001010	fitWhite	0.387565748318312	34	3.10660279211272	0.513944223107582
OG0001011	fitBMS	0.540857934741094	37	3.69489754659389	0.00398406374504612
OG0001013	fitWhite	0.489161443438057	30	3.8416802387494	0.466135458167345
OG0001014	fitOUMV	0.950339046596032	37	4.37400788864345	0.00398406374504612
OG0001015	fitWhite	0.703075485747837	20	3.2885772922617	0.434262948207186
OG0001016	fitWhite	0.548566533833939	15	2.58505724557206	0.422310756972127
OG0001017	fitWhite	0.729307959109593	32	2.27260868872701	0.330677290836671
OG0001018	fitBMS	0.630663782631167	35	3.8683267302446	0.0119521912350857
OG0001019	fitBMS	0.480800494954856	37	4.00411539659018	0.00398406374504612
OG0001020	fitBM1	0.431720865574884	25	3.9373278999271	0.00398406374504612
OG0001021	fitOU1	0.588644060635272	24	3.85213067971835	0.0199203187251253
OG0001022	fitOUMA	0.674950017260135	32	3.22788889343049	0.0119521912350857
OG0001023	fitWhite	0.708068489891555	19	2.01698460335675	0.533864541832682
OG0001024	fitOU1	0.448047699341139	32	7.11367632693405	0.00398406374504612
OG0001028	fitWhite	0.783590368637687	16	3.07682305252987	0.517928286852602
OG0001029	fitWhite	0.798269176012496	15	3.21214714744134	0.57370517928288
OG0001032	fitOUM	0.531801845606205	23	3.82226077036756	0.0159362549801055
OG0001033	fitOU1	0.746126383378877	34	4.25394874785881	0.00398406374504612
OG0001035	fitOU1	0.519538225481426	37	3.58564608038492	0.0438247011952443
OG0001036	fitOUM	0.46330553002355	31	3.70580070423701	0.00398406374504612
OG0001037	fitBMS	0.639424744426403	28	2.04767329682583	0.00398406374504612
OG0001039	fitOU1	0.579168949496476	37	4.73273762687594	0.00398406374504612
OG0001040	fitBMS	0.690919923686948	36	4.31440308692524	0.00398406374504612
OG0001043	fitOUMV	0.433620860067738	40	5.18410486408003	0.0597609561753235
OG0001044	fitWhite	0.724494525962814	29	4.52905139134454	0.474103585657384
OG0001045	fitOU1	0.764359290151113	41	4.67658398363817	0.0119521912350857
OG0001046	fitOU1	0.45050302621932	21	2.59953309967555	0.00796812749006592
OG0001047	fitBMS	0.458895498374482	38	4.03389821482917	0.00398406374504612
OG0001048	fitOU1	0.401906251330607	28	3.51601460440308	0.00398406374504612
OG0001049	fitOUMV	0.696171042981664	37	4.03136370114933	0.00398406374504612
OG0001050	fitOU1	0.422093979616498	25	3.45246133275883	0.0119521912350857
OG0001051	fitWhite	0.419573382113361	18	2.00060849131723	0.577689243027899
OG0001052	fitOUMVA	0.310163188160273	39	4.06271177593579	0.0756972111554027
OG0001053	fitOU1	0.400739262789162	31	3.00731617503476	0.00398406374504612
OG0001054	fitWhite	0.362821000763134	16	2.58272646486321	0.35856573705181
OG0001055	fitOU1	0.351129831473623	37	5.85847187606542	0.00398406374504612
OG0001056	fitOUMV	0.596457716656745	27	3.8693625561541	0.00398406374504612
OG0001057	fitOUM	0.273135699687933	34	4.11491520315847	0.0199203187251253
OG0001059	fitBMS	0.852672682433862	36	3.87947996558607	0.00398406374504612
OG0001060	fitOU1	0.546352920241755	28	4.97537973906962	0.00398406374504612
OG0001062	fitOUM	0.511326805951842	24	3.51838616953012	0.00398406374504612
OG0001063	fitWhite	0.755005657883051	25	3.79839183690135	0.553784860557781
OG0001065	fitOU1	0.517098511800976	39	3.98171268098309	0.0438247011952443
OG0001067	fitOUMV	0.912573199301145	32	3.5922214541578	0.0159362549801055
OG0001068	fitWhite	0.733501957766266	40	3.82365230071439	0.597609561752999
OG0001069	fitOU1	0.471446817906692	28	3.53573433989601	0.00398406374504612
OG0001070	fitOU1	0.437766298848539	28	2.85456645984794	0.0239043824701451
OG0001071	fitWhite	0.642379354961844	36	4.16858318134618	0.537848605577701
OG0001072	fitWhite	0.600284974919518	16	2.00711265181171	0.490039840637464
OG0001073	fitOUMV	0.711797338944443	33	3.56162419648193	0.00398406374504612
OG0001074	fitBMS	0.974556217387574	37	4.64528532327753	0.00398406374504612
OG0001075	fitOUMV	0.674095385866179	37	3.95115092273419	0.159362549800819
OG0001082	fitOUMV	0.744265277262889	33	3.95331162628125	0.00398406374504612
OG0001084	fitOUMV	0.953526816833385	35	4.5248970417147	0.00398406374504612
OG0001086	fitBM1	0.596517425398649	21	1.98330657071107	0.00398406374504612
OG0001087	fitBMS	0.801334119863727	36	4.19327225021541	0.00398406374504612
OG0001089	fitOU1	0.722447032940279	38	4.88179946313349	0.00398406374504612
OG0001090	fitOUM	0.441567655986835	39	3.50849484167623	0.00398406374504612
OG0001092	fitOU1	0.525122299483276	31	4.09198335298519	0.00796812749006592
OG0001093	fitBMS	0.888353886879126	35	3.10004649367334	0.00398406374504612
OG0001094	fitOUM	0.736976543493877	34	3.47776968727782	0.00398406374504612
OG0001096	fitOU1	0.651236322310213	34	4.32921224226972	0.00398406374504612
OG0001097	fitOUM	0.716355399585098	33	4.10673097304424	0.00796812749006592
OG0001098	fitOU1	0.330291822252893	16	2.55279149673974	0.0557768924303037
OG0001099	fitWhite	0.670076617318655	15	1.53371214467207	0.478087649402404
OG0001103	fitWhite	0.776046757341104	21	2.80327896288856	0.56573705179284
OG0001104	fitOU1	0.686279850509086	37	4.16028334448443	0.00398406374504612
OG0001105	fitBMS	0.289378206726513	34	3.06096606543923	0.00398406374504612
OG0001106	fitOU1	0.757992559156493	40	3.97562230055683	0.00796812749006592
OG0001107	fitWhite	0.637743886115953	25	3.01986080522222	0.637450199203197
OG0001109	fitOU1	0.416842009905829	37	3.67498328023178	0.00398406374504612
OG0001110	fitBM1	0.284046844009545	23	3.3081839597001	0.027888446215165
OG0001111	fitBMS	0.58040165622983	39	5.39531227019218	0.00398406374504612
OG0001112	fitBMS	0.35656096562177	24	3.52091426512472	0.00398406374504612
OG0001113	fitBMS	0.385885961123338	35	3.92876199440751	0.00398406374504612
OG0001114	fitOU1	0.780045496033587	36	4.35465347239467	0.00398406374504612
OG0001117	fitBMS	0.639748955118503	37	3.94611162130474	0.00796812749006592
OG0001120	fitOU1	0.672694165572655	37	4.15949166773533	0.0159362549801055
OG0001121	fitOUMV	0.971793690971469	32	2.72890260394429	0.0199203187251253
OG0001122	fitWhite	0.696281792318366	17	1.87236263486987	0.525896414342642
OG0001124	fitBMS	0.925813298394374	29	2.6659742971946	0.00398406374504612
OG0001125	fitBM1	0.547580272486341	33	3.79694171909584	0.00398406374504612
OG0001126	fitBMS	0.535322006680033	25	3.03578744781681	0.00398406374504612
OG0001127	fitOUM	0.779114538103081	27	3.58350658795765	0.00398406374504612
OG0001128	fitOU1	0.705544538733905	39	4.57673461608385	0.00398406374504612
OG0001129	fitOU1	0.529005822025245	21	2.41001914279993	0.00796812749006592
OG0001130	fitBMS	0.548826750363742	40	4.57402241133616	0.00398406374504612
OG0001131	fitOU1	0.527931139355631	35	3.42729920108708	0.00398406374504612
OG0001132	fitOUM	0.424440066205129	33	4.68773629815811	0.00796812749006592
OG0001133	fitOU1	0.389556296913398	27	3.24641755614843	0.00398406374504612
OG0001134	fitBMS	0.918615401378543	25	2.9056892941878	0.00398406374504612
OG0001135	fitWhite	0.803945880697443	18	2.56925804500882	0.529880478087662
OG0001136	fitWhite	0.652674323959928	35	4.21943864206839	0.482071713147424
OG0001137	fitBMS	0.800400170271989	36	4.73903113266539	0.00398406374504612
OG0001138	fitOU1	0.696025567600016	28	3.56062037618149	0.00398406374504612
OG0001139	fitBM1	0.342029576523087	16	3.66600393364078	0.0119521912350857
OG0001141	fitOU1	0.626671281699003	26	3.64662159844238	0.0438247011952443
OG0001145	fitBM1	0.598241053690224	33	3.14509950082619	0.00398406374504612
OG0001146	fitBMS	0.786395107234035	31	6.60603449778951	0.00398406374504612
OG0001147	fitOU1	0.67892760404911	31	3.50430809007217	0.00398406374504612
OG0001149	fitOU1	0.420188848142324	31	3.74988553374319	0.00398406374504612
OG0001150	fitOU1	0.730201654987324	39	3.51811000870002	0.00398406374504612
OG0001151	fitOU1	0.488603438962759	38	3.86478565010323	0.0159362549801055
OG0001152	fitOUMA	0.67707652069314	21	1.55853078659276	0.00398406374504612
OG0001153	fitOU1	0.541337253924598	15	2.96049259159252	0.0119521912350857
OG0001154	fitBMS	0.504412074219441	23	3.84567243866257	0.111553784860581
OG0001155	fitBMS	0.864495431634427	39	4.11774173766318	0.00398406374504612
OG0001157	fitOU1	0.753787221957768	21	3.01180973793789	0.0717131474103829
OG0001158	fitOUMV	0.707129802497282	40	5.29546466757358	0.0159362549801055
OG0001159	fitOU1	0.721652761425993	32	3.6080034404684	0.0119521912350857
OG0001161	fitBM1	0.771287805071681	15	2.42308131666492	0.0159362549801055
OG0001162	fitOU1	0.740425386977581	26	2.80689305162892	0.0119521912350857
OG0001163	fitOUM	0.589461653221466	22	4.26436166768671	0.0119521912350857
OG0001164	fitOU1	0.761006622389636	31	3.25379889599834	0.0119521912350857
OG0001166	fitOUM	0.391781189843028	33	4.22078657505639	0.00796812749006592
OG0001167	fitBMS	0.562167789030903	31	3.3636649843648	0.00796812749006592
OG0001168	fitOU1	0.850801405137808	35	4.52821069723594	0.00398406374504612
OG0001169	fitWhite	0.766376633740698	18	1.65655575656985	0.454183266932285
OG0001171	fitBMS	0.746628691893251	34	3.39966584144616	0.00398406374504612
OG0001172	fitWhite	0.676414433246758	29	3.97636925803881	0.505976095617543
OG0001174	fitBMS	0.562023095417143	31	3.85186133452094	0.00398406374504612
OG0001175	fitOU1	0.620214516399523	37	3.60872964516347	0.0159362549801055
OG0001176	fitWhite	0.752310543637869	33	3.2000072859525	0.541832669322721
OG0001177	fitWhite	0.733888375704991	22	3.09638198937438	0.167330677290858
OG0001178	fitOU1	0.559631692872889	34	3.76909815578662	0.0119521912350857
OG0001179	fitBMS	0.685227962882044	35	4.09215200086827	0.00398406374504612
OG0001181	fitWhite	0.754250003025747	17	2.95463470263233	0.498007968127503
OG0001182	fitBMS	0.48144859521382	32	3.49020598910877	0.00398406374504612
OG0001183	fitOUMV	0.453452850161939	37	4.16302928972495	0.00398406374504612
OG0001184	fitWhite	0.774064616538847	21	3.21495239653668	0.537848605577701
OG0001185	fitBMS	0.896323366024963	33	5.90685607225263	0.00398406374504612
OG0001186	fitOUM	0.509903874424741	19	1.89544842449877	0.027888446215165
OG0001188	fitOU1	0.734193680481876	18	2.26187723345766	0.147410358565759
OG0001195	fitWhite	0.405671047705576	22	2.65811746151198	0.239043824701215
OG0001196	fitBMS	0.619017657231039	31	5.29050955884084	0.00398406374504612
OG0001197	fitOU1	0.625456708258537	34	3.66028303980499	0.00398406374504612
OG0001198	fitBMS	0.881430138311777	27	2.22135080023084	0.00398406374504612
OG0001199	fitBMS	0.573076124557321	36	4.15170863409864	0.00398406374504612
OG0001200	fitWhite	0.494991385029297	39	4.31533273653151	0.537848605577701
OG0001201	fitBM1	0.714560407049034	23	2.75725359663953	0.00398406374504612
OG0001202	fitBMS	0.384031664464103	35	3.82063479458348	0.00398406374504612
OG0001203	fitOU1	0.477103297591283	39	4.59868047669985	0.00398406374504612
OG0001204	fitOU1	0.456646617664867	23	3.07944328126189	0.00796812749006592
OG0001205	fitBMS	0.976785503520427	26	2.65904450196063	0.00398406374504612
OG0001206	fitWhite	0.619644822886706	24	4.46156113044083	0.585657370517939
OG0001207	fitBMS	0.376464756015048	27	3.66583926826425	0.00796812749006592
OG0001208	fitBMS	0.874545079288832	32	3.07739236746823	0.00398406374504612
OG0001209	fitBMS	0.890958985033402	36	3.99096178336906	0.00398406374504612
OG0001210	fitOUMV	0.71214720398849	35	4.21751747881193	0.00398406374504612
OG0001212	fitOU1	0.61215497768141	35	3.91060980550458	0.0159362549801055
OG0001213	fitBM1	0.465942248772111	16	3.01174677494645	0.00796812749006592
OG0001215	fitOU1	0.603788320810105	36	4.3107187792747	0.0119521912350857
OG0001216	fitWhite	0.38660135353024	22	2.37651977824595	0.509960159362563
OG0001217	fitOU1	0.619228796588185	31	3.91566652294498	0.00796812749006592
OG0001218	fitBMS	0.631739768222777	22	2.88821346929445	0.0159362549801055
OG0001219	fitOUMV	0.485163781629475	35	4.01034943443048	0.00398406374504612
OG0001220	fitWhite	0.367274623278869	16	1.77669275330158	0.478087649402404
OG0001221	fitOUM	0.81995866261938	33	3.55010345660737	0.0199203187251253
OG0001224	fitOU1	0.418309131531374	18	3.14312289704803	0.0358565737052046
OG0001234	fitBM1	0.481237510069886	36	5.96687438123267	0.00398406374504612
OG0001235	fitBMS	0.634288931279295	34	3.79126504838416	0.00398406374504612
OG0001236	fitWhite	0.41083399865941	16	3.27617853161318	0.462151394422325
OG0001237	fitOU1	0.494256414767774	32	4.2639656061903	0.00398406374504612
OG0001238	fitOU1	0.550536387757608	29	4.48746854192415	0.027888446215165
OG0001239	fitBMS	0.618972708767083	38	5.71293223062484	0.00398406374504612
OG0001240	fitOU1	0.591153786482002	29	2.86757584223753	0.0119521912350857
OG0001241	fitOU1	0.498988583049169	28	3.88061110183475	0.0438247011952443
OG0001242	fitOUMV	0.85368104202077	38	4.92099946029737	0.00796812749006592
OG0001243	fitOU1	0.702985732652535	21	2.89413457527664	0.274900398406394
OG0001244	fitOUM	0.60493911438902	35	3.76545047274954	0.00398406374504612
OG0001245	fitWhite	0.790450378783203	21	3.07243478975608	0.490039840637464
OG0001247	fitBM1	0.632876768187341	38	5.0852249010854	0.00398406374504612
OG0001248	fitOU1	0.646402887253925	34	3.97026763004212	0.00796812749006592
OG0001249	fitBM1	0.501131831180472	26	4.26562617076724	0.00398406374504612
OG0001250	fitWhite	0.644840185256736	32	5.70905189261664	0.215139442231096
OG0001251	fitBMS	0.980367522744259	31	3.50205004193437	0.00398406374504612
OG0001252	fitOU1	0.746569672623741	39	4.34067547432372	0.00398406374504612
OG0001253	fitOU1	0.553538887007513	37	3.78607797061624	0.0119521912350857
OG0001254	fitWhite	0.498894332858475	27	2.59582980375531	0.159362549800819
OG0001255	fitOUM	0.473867543143854	32	2.75614697324515	0.0119521912350857
OG0001257	fitBMS	0.598134432133466	35	3.80145171056565	0.00398406374504612
OG0001258	fitOUM	0.787944446353398	36	3.43844528843994	0.00398406374504612
OG0001259	fitOUMV	0.376009565404495	33	5.59852557434712	0.00398406374504612
OG0001260	fitWhite	0.754614161072373	22	3.19125840270223	0.501992031872523
OG0001267	fitOUMVA	0.615434924874307	33	4.08808654052052	0.0358565737052046
OG0001268	fitOUMV	0.3492460713138	30	3.53873026549789	0.00796812749006592
OG0001271	fitOU1	0.609965550378359	31	3.91109748636525	0.0438247011952443
OG0001272	fitOU1	0.425747869249682	18	3.12818836055363	0.0239043824701451
OG0001273	fitWhite	0.714370425303225	22	2.29917483907442	0.382470119521929
OG0001274	fitWhite	0.617864137403822	28	2.93165776357578	0.426294820717147
OG0001275	fitBMS	0.574602986510894	31	3.35461191686461	0.00796812749006592
OG0001276	fitOU1	0.548589234844712	37	4.02252978217816	0.00398406374504612
OG0001277	fitWhite	0.805665407013105	15	2.2298861508411	0.306772908366552
OG0001278	fitOU1	0.478731018388599	34	4.04237219398944	0.0318725099601848
OG0001279	fitOU1	0.38531460035856	31	3.37358494653227	0.00796812749006592
OG0001280	fitOUMV	0.552560455141564	27	3.87642774224702	0.0119521912350857
OG0001281	fitBMS	0.964323620541308	23	3.15549172364442	0.00398406374504612
OG0001282	fitWhite	0.697492822353169	22	3.86285395499986	0.521912350597622
OG0001283	fitBMS	0.687571812699997	27	3.43526638296535	0.00398406374504612
OG0001284	fitOU1	0.394356350723924	34	3.37236109933248	0.0199203187251253
OG0001285	fitBM1	0.549563142968113	35	4.03240069107842	0.00398406374504612
OG0001286	fitOU1	0.542021182898018	30	2.76299814323554	0.00796812749006592
OG0001287	fitBMS	0.381319943060878	18	2.11019584271314	0.00398406374504612
OG0001288	fitOU1	0.397117763372528	31	3.74783162302587	0.00398406374504612
OG0001290	fitBMS	0.978598095443437	26	4.16625891507898	0.00398406374504612
OG0001291	fitOU1	0.450760797341058	38	5.22036121970565	0.00398406374504612
OG0001294	fitWhite	0.769515117878471	19	1.85558292506532	0.513944223107582
OG0001295	fitWhite	0.774301308273488	19	3.22871195250905	0.398406374502008
OG0001297	fitBMS	0.637692246620718	25	3.37453367073583	0.0119521912350857
OG0001298	fitBM1	0.318780928702989	33	3.4588277439123	0.00398406374504612
OG0001299	fitOU1	0.60265993499925	38	4.70478623235788	0.0239043824701451
OG0001300	fitOUM	0.961768399865172	25	2.46665388827555	0.00398406374504612
OG0001301	fitOUM	0.364383808557293	35	3.59007814825599	0.0119521912350857
OG0001302	fitOU1	0.576590718169063	33	3.9906627091215	0.00398406374504612
OG0001303	fitOUMV	0.932353140548409	36	3.81523489327365	0.0239043824701451
OG0001304	fitOU1	0.682771936372374	25	3.27672004257722	0.00398406374504612
OG0001305	fitWhite	0.780914786749572	18	2.5986400930715	0.541832669322721
OG0001306	fitOU1	0.623697122719598	26	3.60399145305308	0.0119521912350857
OG0001307	fitBM1	0.428694154783073	26	2.65827294884507	0.00398406374504612
OG0001308	fitWhite	0.331273990329851	23	2.72072087459463	0.394422310756988
OG0001310	fitBMS	0.974064311155643	20	3.47197230353537	0.00398406374504612
OG0001311	fitOU1	0.52805152630528	29	4.13992095474315	0.0717131474103829
OG0001312	fitOU1	0.507356862334746	28	4.60773851239111	0.027888446215165
OG0001313	fitBMS	0.398547253013572	39	4.10370517274111	0.00398406374504612
OG0001314	fitOU1	0.904605619921053	33	4.65072050090416	0.0597609561753235
OG0001315	fitBMS	0.783352007878653	26	2.57527463191117	0.00398406374504612
OG0001316	fitBMS	0.850554307936853	34	3.67750269527372	0.00398406374504612
OG0001317	fitBMS	0.563657770248752	26	3.890819304599	0.0119521912350857
OG0001318	fitWhite	0.565962678040252	25	3.10618923338899	0.462151394422325
OG0001319	fitBMS	0.922816083425058	32	3.2900131212203	0.00398406374504612
OG0001320	fitBMS	0.435738631097002	39	3.87296636950302	0.00398406374504612
OG0001321	fitOUM	0.724603004344608	24	3.97637962615008	0.00796812749006592
OG0001324	fitWhite	0.613777680336435	17	1.29009421495757	0.57370517928288
OG0001327	fitBMS	0.606520425271076	36	5.45426541992814	0.00398406374504612
OG0001328	fitWhite	0.472823767069119	27	3.32986105389664	0.505976095617543
OG0001334	fitOU1	0.629750014081937	35	4.41145238346327	0.00398406374504612
OG0001335	fitOU1	0.417315334442284	29	3.71569522308276	0.00398406374504612
OG0001336	fitOU1	0.497682824236518	32	3.51763983351355	0.00398406374504612
OG0001337	fitBMS	0.318423625578185	16	3.08617489510602	0.0677290836653631
OG0001338	fitOU1	0.949442833672886	16	3.19253917378997	1
OG0001339	fitWhite	0.799015130203947	17	3.14641259463392	0.585657370517939
OG0001340	fitBMS	0.682995093526811	31	3.78104548742605	0.00398406374504612
OG0001341	fitWhite	0.535175161735768	29	4.26584009086123	0.482071713147424
OG0001342	fitBMS	0.748301094202139	40	5.32939942906406	0.00398406374504612
OG0001343	fitOU1	0.694946477250699	32	4.19228222282043	0.0119521912350857
OG0001344	fitBMS	0.83222741177774	37	5.71544766800941	0.00398406374504612
OG0001345	fitOUMV	0.647056903315363	29	3.31543702318875	0.027888446215165
OG0001346	fitBMS	0.938220794663088	34	6.06469885483977	0.00398406374504612
OG0001347	fitBM1	0.601306245153332	22	2.09583528939401	0.00398406374504612
OG0001348	fitOU1	0.458379262715155	28	3.12245714533158	0.00398406374504612
OG0001349	fitBMS	0.930868598745198	29	5.23552132228486	0.00398406374504612
OG0001352	fitBM1	0.492698962880404	16	3.1885336891934	0.00796812749006592
OG0001362	fitOU1	0.704795025062216	32	4.04926456108085	0.0119521912350857
OG0001364	fitOU1	0.263691343060692	18	3.40141041855826	0.00796812749006592
OG0001365	fitBMS	0.945568304271369	30	4.0504264878102	0.00398406374504612
OG0001366	fitWhite	0.66365408064626	31	4.87080288817987	0.386454183266948
OG0001367	fitOU1	0.659413979090017	19	2.80336639462079	0.00398406374504612
OG0001368	fitWhite	0.70371610822475	23	3.80658441857367	0.589641434262959
OG0001369	fitOU1	0.625121738951875	40	4.73680928652208	0.00796812749006592
OG0001370	fitBMS	0.861440295600888	32	3.4735611499938	0.00398406374504612
OG0001371	fitWhite	0.396572440073652	15	2.48835995921229	0.549800796812761
OG0001372	fitWhite	0.369791767695048	37	3.96585018962393	0.529880478087662
OG0001373	fitOU1	0.760961759690569	35	4.06397897012056	0.0159362549801055
OG0001374	fitOU1	0.762004209901405	27	2.84039026402005	0.00398406374504612
OG0001375	fitWhite	0.726159106352573	31	3.19210395535516	0.13944223107572
OG0001376	fitBMS	0.402496274043579	39	4.04777737664762	0.00398406374504612
OG0001378	fitOU1	0.468803824791283	35	3.44218772032418	0.00398406374504612
OG0001379	fitBMS	0.512488937222102	31	3.95045044066332	0.00398406374504612
OG0001380	fitOU1	0.45225500373076	29	2.994201690072	0.0956175298805019
OG0001382	fitWhite	0.563567991620121	29	3.08115199702208	0.454183266932285
OG0001383	fitOU1	0.736885815043161	20	3.33919037394762	0.00796812749006592
OG0001384	fitBMS	0.743988078378703	30	4.08063047627105	0.00398406374504612
OG0001385	fitBMS	0.710340533242452	40	3.52159642502714	0.00398406374504612
OG0001386	fitWhite	0.652624439790414	32	4.02789876190174	0.223107569721136
OG0001388	fitBMS	0.981556005979773	33	3.52538782759564	0.00398406374504612
OG0001389	fitOU1	0.315585481910093	33	3.53122785548436	0.00398406374504612
OG0001390	fitOU1	0.491425238638093	30	3.76436924755518	0.0159362549801055
OG0001392	fitBM1	0.36439360645788	17	1.23300191691198	0.027888446215165
OG0001393	fitOU1	0.419405828429571	30	3.79527743109034	0.0119521912350857
OG0001400	fitBMS	0.947766503043336	32	3.79402519626764	0.00398406374504612
OG0001403	fitBMS	0.650479003614099	30	3.00739054303328	0.00398406374504612
OG0001404	fitBMS	0.637392475875296	21	5.24245640900595	0.00796812749006592
OG0001405	fitOU1	0.742029525895309	38	4.09413101437832	0.00398406374504612
OG0001406	fitOUMV	0.507450525550886	30	3.57217488871531	0.00398406374504612
OG0001407	fitWhite	0.756608086513201	32	3.2829262378769	0.529880478087662
OG0001408	fitOUMV	0.955251763463707	37	4.91278833054907	0.00796812749006592
OG0001409	fitWhite	0.716395234756949	27	2.41148257840261	0.478087649402404
OG0001410	fitOUMV	0.571976330747455	37	5.00964755814397	0.00796812749006592
OG0001411	fitOU1	0.64429918474764	35	3.00624968282962	0.0119521912350857
OG0001412	fitOU1	0.709384285645606	15	3.16062521663237	1
OG0001413	fitOU1	0.336533097804891	27	3.11577625015793	0.00398406374504612
OG0001414	fitOU1	0.432156272719547	25	2.93641010593608	0.0199203187251253
OG0001416	fitOU1	0.49574906062714	29	3.79372668561878	0.0239043824701451
OG0001417	fitOU1	0.764842218618593	37	3.71226160133993	0.00398406374504612
OG0001418	fitWhite	0.611028232350781	24	3.06863278557005	0.474103585657384
OG0001419	fitOU1	0.598525190417116	30	4.63423859304589	0.0119521912350857
OG0001420	fitWhite	0.735683194203324	21	2.98278669789244	0.334661354581691
OG0001421	fitOU1	0.7279842656075	17	1.6463835804133	0.00398406374504612
OG0001422	fitOUMV	0.991550576982867	33	3.21662428290601	0.00398406374504612
OG0001423	fitOUMV	0.459425279573389	26	2.84210920602236	0.00796812749006592
OG0001424	fitBM1	0.583621158212825	23	3.69130257209554	0.00796812749006592
OG0001425	fitBMS	0.878414946693742	39	4.8511933018988	0.00398406374504612
OG0001436	fitOUM	0.465305044946106	35	4.45433290202616	0.0239043824701451
OG0001437	fitBMS	0.958977349768971	34	4.25689714791338	0.00398406374504612
OG0001438	fitOU1	0.443985484039106	31	3.22268915523561	0.00796812749006592
OG0001439	fitBMS	0.761763905586868	37	4.60324992391649	0.00398406374504612
OG0001440	fitWhite	0.797100652453146	19	2.37690282882917	0.290836653386473
OG0001442	fitOU1	0.559786162009563	32	3.52912327048193	0.0159362549801055
OG0001443	fitOU1	0.465427086529186	30	3.33248060633697	0.0239043824701451
OG0001444	fitBM1	0.424316160104313	21	4.47703932014024	0.0159362549801055
OG0001445	fitBMS	0.411881296478944	31	3.23594096259553	0.00398406374504612
OG0001446	fitBMS	0.843630706508902	24	2.69736439093207	0.00398406374504612
OG0001448	fitWhite	0.448411511984512	30	3.34440328148718	0.171314741035878
OG0001449	fitWhite	0.617149840113348	23	3.55285675174039	0.498007968127503
OG0001450	fitOU1	0.861088253002722	31	3.90071655354822	0.0358565737052046
OG0001451	fitOU1	0.502997673583756	35	4.25108927398225	0.0478087649402641
OG0001452	fitOU1	0.280756844603496	31	3.74112500557992	0.00398406374504612
OG0001453	fitOUMV	0.376423990960423	21	3.35900140863029	0.00796812749006592
OG0001454	fitWhite	0.815610532669983	16	2.41453266045382	0.167330677290858
OG0001455	fitBMS	0.848497561052287	33	6.69895718478265	0.00398406374504612
OG0001464	fitOU1	0.477065511018631	38	4.81386697100054	0.0597609561753235
OG0001465	fitBMS	0.990194106492889	31	3.6257120903742	0.00398406374504612
OG0001466	fitWhite	0.721283643174837	27	5.01210050507824	0.537848605577701
OG0001467	fitOUMV	0.593128615553208	29	3.83386054607826	0.0159362549801055
OG0001469	fitOU1	0.581918808921605	34	4.42790832912156	0.00398406374504612
OG0001471	fitOU1	0.721976327519346	37	3.52128129666104	0.0358565737052046
OG0001472	fitOU1	0.732700962639621	35	4.71413877561733	0.0358565737052046
OG0001473	fitOUM	0.577857970853352	27	4.02153490679844	0.00398406374504612
OG0001474	fitOUMV	0.695715523295619	35	4.19232608856503	0.00398406374504612
OG0001476	fitOU1	0.285322336888348	28	4.80846489978914	0.0677290836653631
OG0001477	fitOUMVA	0.501042139711559	35	3.97384189145692	0.0796812749004225
OG0001478	fitBMS	0.398833028851343	35	4.35454867240903	0.00796812749006592
OG0001479	fitWhite	0.779982738095547	21	2.45046539827573	0.247011952191255
OG0001480	fitWhite	0.530792111741378	27	2.96798272437984	0.517928286852602
OG0001481	fitBMS	0.838512182028966	31	3.71287083234345	0.00398406374504612
OG0001482	fitWhite	0.606543690656705	24	2.66018193734342	0.370517928286869
OG0001483	fitWhite	0.453431884341175	32	3.3691956717158	0.247011952191255
OG0001486	fitOU1	0.776707169583944	35	3.81366688983996	0.00398406374504612
OG0001487	fitBMS	0.570645713857443	33	4.14520874388466	0.00398406374504612
OG0001489	fitOU1	0.441392459361876	35	5.02590388767706	0.00398406374504612
OG0001490	fitOU1	0.562060618989664	18	3.28153011648822	0.00796812749006592
OG0001491	fitBMS	0.740772317857517	29	5.7425973046207	0.00398406374504612
OG0001492	fitOUMV	0.505933171631854	36	3.50600764332359	0.0239043824701451
OG0001493	fitWhite	0.50890210376488	37	4.15188313994836	0.294820717131493
OG0001494	fitOU1	0.63409273386557	33	6.63665042558381	0.00398406374504612
OG0001495	fitBMS	0.704054206346683	39	4.86601494044884	0.00398406374504612
OG0001496	fitWhite	0.706589820950842	19	2.44204283859887	0.438247011952206
OG0001497	fitBMS	0.761315874928219	33	3.66182800573435	0.00398406374504612
OG0001498	fitBMS	0.856047922720252	32	3.19960957291811	0.00398406374504612
OG0001504	fitBMS	0.360895194698444	20	3.00449821054134	0.00398406374504612
OG0001505	fitOU1	0.456894850477825	23	2.23281586441621	0.0119521912350857
OG0001506	fitBMS	0.494930138450383	22	2.83429287676617	0.00398406374504612
OG0001507	fitWhite	0.603845371345092	26	3.60496484493901	0.490039840637464
OG0001508	fitOUM	0.638817358694009	27	3.19579372197921	0.00398406374504612
OG0001509	fitOUM	0.37357140896421	30	3.01967778947451	0.00398406374504612
OG0001511	fitOU1	0.520590316964647	34	4.04990012836529	0.00398406374504612
OG0001512	fitOU1	0.464936356774449	33	4.07887924957794	0.390438247011968
OG0001513	fitBMS	0.953542291297665	35	3.58113172603321	0.00398406374504612
