OG	Model	mean_expr	species_nr	sigma2	alpha	ovuliparity.sigma2	oviparity.sigma2	hemotrophic_viviparous.sigma2	ovuliparity.alpha	oviparity.alpha	hemotrophic_viviparous.alpha	ovuliparity.theta	oviparity.theta	hemotrophic_viviparous.theta	ovuliparity.theta.se	oviparity.theta.se	hemotrophic_viviparous.theta.se	theta	theta.anc	theta.se	theta.anc.se
OG0002998	OU1	5.14057497952271	34	0.0216909092647996	0.00550679485659648	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.14116720595464	NA	0.324703462719111	NA
OG0003000	OUMVA	4.63266336362908	40	NA	NA	0.0147337880047675	8.22803342124794e-05	1e-09	0.00225778428491873	0.00964334358364168	0.0130314373465057	4.16372475950633	4.75054562299176	5.6403444167918	0.566122014284228	0.115201549838957	0.8117699100853	NA	NA	NA	NA
OG0003002	BMS	3.62788162436988	41	NA	NA	0.013291698579542	0.00576725797913452	0.0360123142903752	NA	NA	NA	-5090399.9878441	5123810.97448058	-33410.986106318	11646967.814314	11723413.0223376	76445.2068116502	NA	3.099429433044	NA	1.64224610662254
OG0003005	OUMV	3.84354556354906	40	NA	0.0201238405328814	0.0201238405328814	0.00806564046588044	0.0402556093415126	NA	NA	NA	3.54278681431007	3.71628158355555	1.46731200727284	0.674887758691802	0.831255897409664	7.8760426262887	NA	NA	NA	NA
OG0003006	BM1	2.57508332431385	38	0.00407131944491152	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.782165533876e-07	1.87992136014285	8.3309539564175e-08	0.878792569788617
OG0003007	BMS	6.0341387560632	36	NA	NA	0.0131144856521476	0.0036999036794784	0.143626625264525	NA	NA	NA	-11363045.1865945	11403723.0972232	-40677.905378915	12216665.6301508	12260399.3674125	43733.7316175929	NA	6.83958950534829	NA	1.62677317650132
OG0003008	BM1	2.752314771489	41	0.00637021327150854	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.88114916159141e-07	2.28294791560172	6.57572876515138e-08	0.798025302005542
OG0003012	OU1	4.00198869400256	36	0.0181084367489126	0.00234603943596857	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.63618185704476	NA	0.517516204937416	NA
OG0003014	BMS	1.75194711550534	37	NA	NA	0.0214096624153137	0.00638368875335014	0.106137291903314	NA	NA	NA	-6951652.29113718	6972177.44257145	-20525.1498344817	14942004.0925453	14986121.2151927	44117.1192089036	NA	1.61916500092565	NA	2.08630871158811
OG0003016	OUM	4.04160759603116	42	0.0656228501170025	0.0119773020674963	NA	NA	NA	NA	NA	NA	3.21682226083345	4.20434092888353	5.86386846549604	0.431419765051722	0.465876384203941	1.19311212924173	NA	NA	NA	NA
